price,title,furnishing,tenants preferred,bathroom,availability,latitude,longitude,balcony,floor,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
"₹ 25,000","2 BHK Apartment for rent in Banjara Hills, NH 9 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.415895462036133,78.43576049804688,4,4 out of 4 Floors,North,Main Road,1 Covered,,₹,False,25000.0,350.55
"₹ 35,000","3 BHK Apartment for rent in Pearl Celestial, Kokapet, Outer Ring Road 2358 sqft",,,,,17.3965068,78.338892,,,,,,,₹,False,35000.0,490.77
"₹ 13,000","3 BHK Apartment for rent in Ashok Colony, Secunderabad 1450 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.4797704,78.4789175,1,4 out of 5 Floors,,,,,₹,False,13000.0,182.29
"₹ 25,000","2 BHK Apartment for rent in Financial District, Nanakram Guda 1200 sqft",Furnished,Bachelors/Family,2,Immediately,,,1,1 out of 4 Floors,,,,,₹,False,25000.0,350.55
₹ 1 Lac,"4 BHK Apartment for rent in Stone Valley, Banjara Hills, NH 9 3500 sqft",,,,,17.416125,78.437096,,,,,,,₹,True,,
"₹ 13,000","1 BHK Apartment for rent in Anjaneyanagar Colony, Boduppal",Unfurnished,Bachelors/Family,1,From Mar '20,,,,2 out of 4 Floors,,,,,₹,False,13000.0,182.29
"₹ 8,000",2 BHK House for rent in Badangpet 1350 sqft,Semi-Furnished,Family,2,Immediately,17.3223752,78.5280344,1,Ground out of 1 Floor,North - East,,1 Covered,Same Premise,₹,False,8000.0,112.18
"₹ 10,000",2 BHK House for rent in Dammaiguda 2450 sqft,Unfurnished,Bachelors,2,Immediately,18.011993408203125,79.56898498535156,1,Ground out of 2 Floors,East,Main Road,,,₹,False,10000.0,140.22
"₹ 9,000",2 BHK House for rent in Santosh Nagar 1500 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.34648323059082,78.50495147705078,1,2 out of 3 Floors,South -West,,,,₹,False,9000.0,126.2
"₹ 40,000","3 BHK Apartment for rent in Kavuri Hills, Madhapur 1625 sqft",Semi-Furnished,Bachelors/Family,3,From Mar '20,17.4385198,78.3944107,2,3 out of 4 Floors,East,Garden/Park,1 Covered,,₹,False,40000.0,560.88
"₹ 23,000",2 BHK House for rent in Bandam Kommu 1300 sqft,Furnished,Bachelors/Family,2,Immediately,17.5121587,78.3177607,,Upper Basement out of 5 Floors,,,,,₹,False,23000.0,322.51
"₹ 26,000","3 BHK House for rent in Upparpally, Hyderabad Expressway 1800 sqft",Furnished,Bachelors/Family,3,Immediately,17.35642155,78.41129804626378,,Ground out of 6 Floors,,,,,₹,False,26000.0,364.57
"₹ 21,000","1 BHK Penthouse for rent in Banjara Hills, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,2,2 out of 2 Floors,North,Main Road,1 Covered,,₹,False,21000.0,294.46
"₹ 18,000","2 BHK Service Apartment for rent in Samatha Nagar, Kukatpally, NH 9 1300 sqft",Furnished,Family,2,Immediately,17.5018251,78.3933998,2,3 out of 5 Floors,,,,,₹,False,18000.0,252.4
"₹ 8,000","2 BHK House for rent in Sri Mytri Villas, Beeramguda, Ramachandra Puram, NH 9 1250 sqft",,,,,17.54924025,78.28435283,,,,,,,₹,False,8000.0,112.18
"₹ 79,000","4 BHK Villa for rent in Kismatpur, Outer Ring Road 4261 sqft",Semi-Furnished,Bachelors,5,Immediately,17.342594146728516,78.37590789794922,2,,South - East,"Garden/Park, Pool, Main Road",,,₹,False,79000.0,1107.74
"₹ 13,000","3 BHK House for rent in Suraram Colony, Suraram 1200 sqft",Furnished,Bachelors/Family,2,Immediately,17.53609455,78.41863858658479,,Upper Basement out of 5 Floors,,,,,₹,False,13000.0,182.29
"₹ 13,000","3 BHK Apartment for rent in Chatta Bazaar, Pathar Gatti 1200 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 3 Floors,North,Main Road,,,₹,False,13000.0,182.29
"₹ 25,000","3 BHK Apartment for rent in Barkatpura, Kachiguda, NH 2 2 1550 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.3951127,78.4978758,4,2 out of 3 Floors,East,,1 Covered,,₹,False,25000.0,350.55
"₹ 36,000","3 BHK Apartment for rent in Lanco Hills, Manikonda, Outer Ring Road 1900 sqft",,,,,17.40896,78.37323,,,,,,,₹,False,36000.0,504.79
₹ 1 Lac,"4 BHK Villa for rent in Kokapet, Outer Ring Road 4200 sqft",Semi-Furnished,Family,3,Immediately,17.458391189575195,78.45374298095703,1,,East,"Garden/Park, Pool, Main Road",1 Covered,,₹,True,,
"₹ 15,000","2 BHK Apartment for rent in Aarambh Township, Chandanagar, NH 9 900 sqft",,,,,17.483320000000003,78.32665899999999,,,,,,,₹,False,15000.0,210.33
"₹ 80,000","4 BHK House for rent in Khaja Guda, Outer Ring Road 3600 sqft",Furnished,Bachelors/Family,4,Immediately,17.419166564941403,78.36527252197266,2,Ground out of 3 Floors,North - East,,"2 Covered, 1 Open",,₹,False,80000.0,1121.76
"₹ 32,000","3 BHK Apartment for rent in Aparna CyberLife, Nallagandla, Serilingampally 1960 sqft",,,,,17.470295999999998,78.310249,,,,,,,₹,False,32000.0,448.7
"₹ 40,000","3 BHK Apartment for rent in Nallagandla, Serilingampally 1800 sqft",Furnished,Bachelors/Family,3,Immediately,17.463356018066403,78.30661010742188,2,20 out of 20 Floors,East,Garden/Park,2 Covered,,₹,False,40000.0,560.88
"₹ 22,000","3 BHK Apartment for rent in Happy Homes Colony, Hyderabad Expressway 2200 sqft",Semi-Furnished,Bachelors,4,Immediately,17.34621810913086,78.41350555419922,1,2 out of 3 Floors,South - East,"Garden/Park, Main Road",,,₹,False,22000.0,308.48
"₹ 11,500","2 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,1 out of 5 Floors,East,Main Road,1 Open,,₹,False,11500.0,161.25
"₹ 6,000","1 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2",Unfurnished,Bachelors/Family,1,Immediately,,,,2 out of 5 Floors,East,Main Road,1 Open,,₹,False,6000.0,84.13
"₹ 22,500","3 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 1600 sqft",Unfurnished,Bachelors/Family,3,Immediately,,,1,2 out of 5 Floors,East,Main Road,1 Covered,,₹,False,22500.0,315.5
"₹ 22,000","3 BHK Apartment for rent in Metro Palmgrove Phase I & II, Raj Bhawan Road 1450 sqft",,,,,,,,,,,,,₹,False,22000.0,308.48
"₹ 10,000","2 BHK Villa for rent in Boduppal, NH 2 2 1200 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.420516967773438,78.58584594726562,,,East,,,,₹,False,10000.0,140.22
"₹ 8,000","1 BHK Apartment for rent in Himayath Nagar, NH 7",Semi-Furnished,Bachelors/Family,1,Immediately,17.3428259,78.3081392,1,2 out of 5 Floors,East,Main Road,1 Covered,,₹,False,8000.0,112.18
"₹ 18,000","2 BHK Apartment for rent in Himayath Nagar, NH 7 1100 sqft",Unfurnished,Bachelors,2,Immediately,17.393695831298828,78.49618530273438,1,2 out of 5 Floors,North,Main Road,"1 Covered, 1 Open",,₹,False,18000.0,252.4
"₹ 23,000","3 BHK Apartment for rent in Himayath Nagar, NH 7 1500 sqft",Semi-Furnished,Bachelors,2,Immediately,17.405160903930664,78.48606872558594,2,3 out of 5 Floors,North,Main Road,2 Covered,,₹,False,23000.0,322.51
"₹ 10,000","Studio Apartment for rent in Kukatpally Housing Board Colony, NH 9",Semi-Furnished,Bachelors,6,Immediately,18.01580047607422,79.5717544555664,1,5 out of 6 Floors,North,Main Road,4 Open,,₹,False,10000.0,140.22
"₹ 13,000","2 BHK Apartment for rent in Lingampally-Serilingampally, NH 2 2 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.48708152770996,78.31621551513672,2,3 out of 3 Floors,,,,,₹,False,13000.0,182.29
"₹ 12,000","2 BHK Apartment for rent in Mir Alam Tank, NH 7 975 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,3 out of 4 Floors,,,,,₹,False,12000.0,168.26
"₹ 28,000","3 BHK Apartment for rent in Jeedimetla, NH 7 2072 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.519800186157227,78.45804595947266,2,7 out of 8 Floors,East,,,,₹,False,28000.0,392.62
"₹ 13,000",1 BHK Apartment for rent in Madhapur,Unfurnished,Bachelors/Family,1,Immediately,17.44753646850586,78.39156341552734,1,1 out of 3 Floors,,,,,₹,False,13000.0,182.29
"₹ 20,000","3 BHK Apartment for rent in Upparpally, Hyderabad Expressway 1260 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.458345413208008,78.45376586914062,1,4 out of 4 Floors,East,Main Road,"1 Covered, 1 Open",,₹,False,20000.0,280.44
"₹ 19,000","3 BHK Apartment for rent in Sun City, Bandlaguda, Chevella Road 1400 sqft",Unfurnished,Bachelors,2,Immediately,17.458335876464847,78.4537582397461,2,3 out of 4 Floors,North - West,"Garden/Park, Main Road",,,₹,False,19000.0,266.42
"₹ 26,000",3 BHK Builder Floor for rent in Nekanampur 1900 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.39118766784668,78.376220703125,2,1 out of 4 Floors,East,Main Road,,,₹,False,26000.0,364.57
"₹ 35,000","3 BHK Apartment for rent in Kukatpally, NH 9 1916 sqft",Furnished,Bachelors/Family,3,Immediately,17.4947929382324,78.39964294433591,3,17 out of 23 Floors,East,Main Road,,,₹,False,35000.0,490.77
₹ 1.1 Lac,"4 BHK Villa for rent in Pranit Mayfair Villas, Gachibowli, Outer Ring Road 4500 sqft",,,,,17.4842892,78.30043520000001,,,,,,,₹,True,1.1,1542.42
"₹ 32,000","2 BHK House for rent in Sri Kalki Arcade, Doctor's Colony, Madhapur 1024 sqft",,,,,17.4397223,78.39179920000001,,,,,,,₹,False,32000.0,448.7
"₹ 14,000","1 BHK Apartment for rent in Raghavendra Nagar, Hayathnagar, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.458377838134766,78.45372772216797,1,2 out of 4 Floors,East,Main Road,,,₹,False,14000.0,196.31
"₹ 40,000",5 BHK Villa for rent in Kompally 2700 sqft,Unfurnished,Bachelors/Family,5,Immediately,18.0823869,78.003997,1,,North - East,Garden/Park,,,₹,False,40000.0,560.88
"₹ 15,000","Apartment for rent in Pragathi Nagar, Kukatpally",Semi-Furnished,Family,2,Immediately,17.505159,78.3958989,,2 out of 3 Floors,,,,,₹,False,15000.0,210.33
"₹ 35,000","3 BHK Apartment for rent in Kukatpally Housing Board Colony, NH 9 1400 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.490833282470707,78.39323425292969,2,2 out of 4 Floors,North,Main Road,1 Covered,,₹,False,35000.0,490.77
"₹ 7,500",2 BHK Apartment for rent in Narapally 100 sqyrd,Unfurnished,Bachelors/Family,2,Immediately,17.42219352722168,78.6257095336914,1,1 out of 3 Floors,North - East,Main Road,1 Covered,,₹,False,7500.0,105.16
"₹ 25,000","3 BHK Apartment for rent in Indralok Complex, Banjara Hills, NH 9 1733 sqft",,,,,17.411545684219,78.4496610419688,,,,,,,₹,False,25000.0,350.55
"₹ 8,000","2 BHK House for rent in B N Reddy Nagar, Nagarjuna Sagar Road 1100 sqft",Unfurnished,Bachelors,2,Immediately,17.31120491027832,78.55488586425781,2,Ground out of 2 Floors,North,,,,₹,False,8000.0,112.18
"₹ 30,000","5 BHK Villa for rent in Sark One Extension, Mokila 3600 sqft",,,,,17.4319928,78.1890958,,,,,,,₹,False,30000.0,420.66
"₹ 15,000",2 BHK House for rent in BHEL 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,10.7264832,78.7630502,,,,,,,₹,False,15000.0,210.33
"₹ 21,000",3 BHK Apartment for rent in Gokul Nagar-Tarnaka 1400 sqft,Semi-Furnished,Family,2,Immediately,17.393428802490234,78.60174560546875,2,2 out of 5 Floors,West,,,,₹,False,21000.0,294.46
"₹ 27,000","2 BHK Apartment for rent in Sri Hemadurga Sivahills, Puppalaguda 1405 sqft",,,,,17.401248000000002,78.367412,,,,,,,₹,False,27000.0,378.59
"₹ 19,000","3 BHK Apartment for rent in Manikonda, Outer Ring Road 1400 sqft",Unfurnished,Family,2,Immediately,17.406845092773438,78.3726806640625,2,3 out of 5 Floors,East,,,,₹,False,19000.0,266.42
"₹ 6,000","1 BHK House for rent in Tilak Nagar, New Nallakunta, NH 2 2",Semi-Furnished,Bachelors/Family,1,Immediately,,,1,2 out of 3 Floors,West,Main Road,,,₹,False,6000.0,84.13
₹ 1 Lac,"4 BHK Villa for rent in Mayfair Villas, Tellapur, Outer Ring Road 4500 sqft",,,,,17.4536307,78.2908484,,,,,,,₹,True,,
"₹ 15,000","3 BHK House for rent in Kukatpally, NH 9 1250 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.4930841,78.4054408,2,,West,Main Road,,,₹,False,15000.0,210.33
"₹ 20,000","3 BHK Villa for rent in Prajay Virgin County, Maheshwaram 2500 sqft",,,,,17.171206,78.457135,,,,,,,₹,False,20000.0,280.44
"₹ 9,500","2 BHK House for rent in Janmabhoomi Sairam Enclave Phase II, Aminpur 1200 sqft",,,,,17.525914999999998,78.320265,,,,,,,₹,False,9500.0,133.21
"₹ 67,000","4 BHK House for rent in Manjeera Residency, Jubilee Hills 3240 sqft",,,,,,,,,,,,,₹,False,67000.0,939.47
"₹ 15,000","3 BHK House for rent in Suraram Colony, Suraram 1640 sqft",Furnished,Bachelors/Family,3,Immediately,17.53609455,78.41863858658479,,Upper Basement out of 5 Floors,,,,,₹,False,15000.0,210.33
"₹ 27,000","3 BHK Apartment for rent in Kokapet, Outer Ring Road 1800 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.458209991455078,78.45396423339844,2,3 out of 25 Floors,East,Main Road,,,₹,False,27000.0,378.59
"₹ 17,500","2 BHK Apartment for rent in Nallagandla, Serilingampally 1200 sqft",Unfurnished,Bachelors,2,Immediately,78.30661010742188,17.463356018066403,2,3 out of 5 Floors,North - East,,,,₹,False,17500.0,245.38
"₹ 32,000","3 BHK Apartment for rent in Vidyanagar, Adikmet 1616 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.404340744018555,78.50821685791016,1,5 out of 5 Floors,North,Main Road,"1 Covered, 1 Open",,₹,False,32000.0,448.7
"₹ 16,000","3 BHK House for rent in Janachaitanya colony, Hyderabad Expressway 1500 sqft",Furnished,Bachelors/Family,3,Immediately,,,,2 out of 8 Floors,,,,,₹,False,16000.0,224.35
"₹ 17,000","1 BHK House for rent in Chikoti Gardens, Begumpet",Furnished,Bachelors/Family,1,Immediately,17.4436305,78.4632373,,Upper Basement out of 5 Floors,,,,,₹,False,17000.0,238.37
"₹ 25,000","2 BHK Builder Floor for rent in Ayyappa Society, Madhapur 1150 sqft",,,,,17.446831810877992,78.4009025362718,,,,,,,₹,False,25000.0,350.55
"₹ 25,000","2 BHK Builder Floor for rent in Ayyappa Society, Madhapur 1200 sqft",,,,,17.446831810877992,78.4009025362718,,,,,,,₹,False,25000.0,350.55
"₹ 28,000","3 BHK Apartment for rent in Panchavati Colony, Peerzadiguda, NH 2 2 1600 sqft",Semi-Furnished,Family,3,Immediately,17.458364486694336,78.45378112792969,2,2 out of 5 Floors,West,Main Road,1 Covered,Same Premise,₹,False,28000.0,392.62
"₹ 17,000","3 BHK Villa for rent in Praneeth Pranav Valley, Bachupally, Outer Ring Road 2280 sqft",,,,,17.546723,78.368679,,,,,,,₹,False,17000.0,238.37
"₹ 50,000","3 BHK Apartment for rent in Himayath Nagar, NH 7 2200 sqft",Furnished,Bachelors/Family,4,Immediately,17.393413543701172,78.60172271728516,2,5 out of 5 Floors,East,,1 Covered,,₹,False,50000.0,701.1
"₹ 14,000",3 BHK Apartment for rent in Nehru Nagar-Ramanthpur 1250 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.393457412719727,78.60173797607422,1,2 out of 4 Floors,South -West,,"1 Covered, 1 Open",,₹,False,14000.0,196.31
"₹ 30,000","2 BHK Apartment for rent in Manchirevula, Outer Ring Road 2160 sqft",Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 5 Floors,,,,,₹,False,30000.0,420.66
"₹ 29,500","4 BHK Apartment for rent in Potlapally Residency, Miyapur, NH 9 2105 sqft",,,,,17.497769899999998,78.3556756,,,,,,,₹,False,29500.0,413.65
"₹ 13,500",3 BHK Apartment for rent in Nizampet 1300 sqft,Unfurnished,Bachelors/Family,3,Immediately,17.515397,78.3817156,3,1 out of 5 Floors,East,Main Road,,,₹,False,13500.0,189.3
"₹ 26,000",2 BHK Apartment for rent in Gowlidoddy 1200 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.458707809448242,78.45405578613281,1,3 out of 4 Floors,North - East,Main Road,,,₹,False,26000.0,364.57
₹ 1 Lac,"3 BHK Villa for rent in Pragati Villas & Plots, Moinabad, Chevella Road 3000 sqft",,,,,,,,,,,,,₹,True,,
"₹ 45,000",3 BHK Apartment for rent in bashir bagh 2270 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,2,5 out of 5 Floors,North,,1 Covered,Same Premise,₹,False,45000.0,630.99
"₹ 7,500","2 BHK House for rent in Ragannaguda, Outer Ring Road 1000 sqft",Unfurnished,Bachelors,2,Immediately,17.262311935424805,78.58980560302734,,Ground out of 1 Floor,North - West,Garden/Park,,,₹,False,7500.0,105.16
"₹ 18,000","3 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 1500 sqft",Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 5 Floors,East,"Garden/Park, Main Road",1 Covered,Same Premise,₹,False,18000.0,252.4
"₹ 12,500",1 BHK Apartment for rent in Madhapur,Unfurnished,Bachelors/Family,1,Immediately,17.44753646850586,78.39156341552734,1,2 out of 5 Floors,North,,,,₹,False,12500.0,175.28
"₹ 16,500","2 BHK Apartment for rent in Gandhi Nagar, Kavadiguda, NH 7 1250 sqft",Semi-Furnished,Bachelors,2,Immediately,17.393266677856445,78.60169219970703,2,3 out of 5 Floors,North - East,Garden/Park,,,₹,False,16500.0,231.36
"₹ 14,000","3 BHK Apartment for rent in Miyapur, NH 9 1500 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.4981608,78.3567628,,3,,,,,₹,False,14000.0,196.31
"₹ 10,000","2 BHK House for rent in Vanasthalipuram, NH 9 1500 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.326244354248047,78.56043243408203,1,Ground out of 3 Floors,North,Main Road,,,₹,False,10000.0,140.22
"₹ 9,000","1 BHK House for rent in Gandhi Nagar, Kavadiguda, NH 7",Semi-Furnished,Bachelors/Family,1,Immediately,,,,2 out of 3 Floors,West,,,Same Premise,₹,False,9000.0,126.2
"₹ 11,000","2 BHK Apartment for rent in Chandanagar, NH 9 1000 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,17.495595932006836,78.32415008544922,1,1 out of 2 Floors,North,,,,₹,False,11000.0,154.24
"₹ 13,000","2 BHK Builder Floor for rent in Koti, NH 9 1100 sqft",Unfurnished,Bachelors/Family,2,Immediately,9.9340738,76.2606304,1,2 out of 5 Floors,East,Main Road,1 Covered,,₹,False,13000.0,182.29
"₹ 13,500",2 BHK House for rent in Bagh Lingampally 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.3974359,78.4979706,1,1 out of 3 Floors,North,Main Road,1 Open,,₹,False,13500.0,189.3
"₹ 7,000",1 BHK Builder Floor for rent in Bagh Lingampally,Unfurnished,Bachelors/Family,1,Immediately,17.3974359,78.4979706,,2 out of 5 Floors,East,Main Road,1 Open,,₹,False,7000.0,98.15
"₹ 15,000",2 BHK Builder Floor for rent in Shivam Rd 1100 sqft,Unfurnished,Bachelors/Family,2,Immediately,30.2288375,78.5366686,1,2 out of 5 Floors,East,Main Road,1 Covered,,₹,False,15000.0,210.33
"₹ 24,000",3 BHK Builder Floor for rent in Shivam Rd 1500 sqft,Unfurnished,Bachelors/Family,3,Immediately,30.2288375,78.5366686,1,3 out of 5 Floors,East,Main Road,1 Covered,,₹,False,24000.0,336.53
"₹ 13,000","2 BHK House for rent in Hasthinapuram, Nagarjuna Sagar Road 1350 sqft",Unfurnished,Bachelors,3,Immediately,17.32571792602539,78.5536117553711,2,1 out of 2 Floors,East,,,,₹,False,13000.0,182.29
"₹ 9,000","2 BHK Apartment for rent in Gundlapochampally, Outer Ring Road 1265 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,,,₹,False,9000.0,126.2
"₹ 30,000","3 BHK Apartment for rent in Kaithalapur, Borabanda 1750 sqft",Semi-Furnished,Family,3,Immediately,,,3,2 out of 5 Floors,East,,2 Covered,,₹,False,30000.0,420.66
"₹ 20,000","3 BHK Apartment for rent in Hyder Nagar, NH 9 1500 sqft",Semi-Furnished,Family,2,Immediately,17.458364486694336,78.4537124633789,2,1 out of 3 Floors,East,Main Road,1 Covered,,₹,False,20000.0,280.44
"₹ 18,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.429786682128903,78.42634582519531,2,1 out of 3 Floors,,,"1 Covered, 1 Open",,₹,False,18000.0,252.4
"₹ 12,000","2 BHK House for rent in Bachupally, Outer Ring Road 1300 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,3 out of 5 Floors,,,303 Covered,,₹,False,12000.0,168.26
"₹ 22,000","3 BHK Apartment for rent in HSR Surya Raman, Moula Ali, Moula Ali Road",,,,,17.4672819,78.56298699999999,,,,,,,₹,False,22000.0,308.48
"₹ 30,000","4 BHK Villa for rent in Sark One Extension, Mokila",,,,,17.4319928,78.1890958,,,,,,,₹,False,30000.0,420.66
"₹ 30,000",3 BHK Apartment for rent in Hitech City 1705 sqft,Semi-Furnished,Family,3,Immediately,17.400793075561527,78.40866088867188,,3 out of 5 Floors,East,Garden/Park,2 Covered,,₹,False,30000.0,420.66
"₹ 6,000",1 BHK Builder Floor for rent in Turkayamjal,Unfurnished,Bachelors,1,Immediately,17.272863388061527,78.57962036132812,1,2 out of 3 Floors,,,,,₹,False,6000.0,84.13
"₹ 12,500","2 BHK House for rent in Mallikarjuna Nagar, Secunderabad 1550 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.451259,78.5265519,2,1 out of 3 Floors,,,,,₹,False,12500.0,175.28
"₹ 6,500",1 BHK House for rent in Alwal,Unfurnished,Bachelors/Family,1,Immediately,17.498712539672848,78.49662780761719,,1 out of 2 Floors,North - East,Main Road,,,₹,False,6500.0,91.14
"₹ 30,000","2 BHK Apartment for rent in Vertex Panache, Gachibowli, Outer Ring Road 1270 sqft",,,,,17.3987388875125,78.3423679811337,,,,,,,₹,False,30000.0,420.66
