areas,bathrooms,bedrooms,price,coord,class
81.0,2.0,2.0,3020,"(-23.0185151, -43.4634021)",0.0
118.0,5.0,3.0,5568,"(-22.999740399999997, -43.3659929)",0.0
45.0,1.0,1.0,1887,"(-23.0068092, -43.5514684)",0.0
80.0,1.0,2.0,2454,"(-22.9251523, -43.3478346)",0.0
60.0,1.0,1.0,3209,"(-23.014923800000002, -43.407209)",0.0
30.0,1.0,1.0,2265,"(-22.97579330000001, -43.1912304)",0.0
80.0,,1.0,8493,"(-22.985288399999998, -43.2282029)",0.0
70.0,1.0,2.0,2454,"(-22.9205272, -43.2382218)",0.0
80.0,3.0,2.0,4530,"(-22.960081, -43.2091516)",0.0
110.0,2.0,3.0,5662,"(-22.9279379, -43.236188)",0.0
72.0,1.0,3.0,3586,"(-23.013892000000002, -43.4634254)",0.0
58.0,1.0,2.0,2076,"(-22.863659100000003, -43.2542351)",0.0
58.0,1.0,2.0,2642,"(-22.9997404, -43.3659929)",0.0
65.0,1.0,2.0,2454,"(-22.9435521, -43.1853684)",0.0
76.0,2.0,2.0,6983,"(-22.98422080000001, -43.1916424)",0.0
85.0,2.0,2.0,3492,"(-22.9159421, -43.23091270000001)",0.0
50.0,1.0,1.0,4719,"(-22.9448095, -43.18365120000001)",0.0
82.0,1.0,3.0,3775,"(-22.933034, -43.2428477)",0.0
202.0,6.0,4.0,6606,"(-23.0292488, -43.4693688)",0.0
50.0,2.0,1.0,5285,"(-22.968515300000004, -43.1850961)",0.0
60.0,1.0,2.0,1416,"(-22.870838199999998, -43.3417588)",0.0
65.0,2.0,2.0,2831,"(-23.0211861, -43.4540997)",0.0
85.0,2.0,2.0,5285,"(-22.98682130000001, -43.3571161)",0.0
43.0,1.0,2.0,1680,"(-22.9056436, -43.3157305)",0.0
65.0,1.0,2.0,1699,"(-22.8869338, -43.2970637)",0.0
45.0,1.0,1.0,1227,"(-22.8666607, -43.3608367)",0.0
93.0,4.0,3.0,7550,"(-22.962703899999998, -43.1767378)",0.0
72.0,2.0,2.0,4719,"(-23.000725199999998, -43.421142700000004)",0.0
78.0,1.0,2.0,1510,"(-22.9665038, -43.3713193)",0.0
60.0,2.0,3.0,1887,"(-22.9030276, -43.2511816)",0.0
90.0,2.0,2.0,4719,"(-23.001908, -43.3501969)",0.0
70.0,1.0,2.0,3964,"(-22.980819399999998, -43.1910909)",0.0
40.0,1.0,1.0,4700,"(-6.5899848, -37.9149013)",0.0
98.0,2.0,2.0,2454,"(-22.941189399999995, -43.36007160000001)",1.0
50.0,1.0,2.0,1510,"(-22.8852277, -43.5562164)",0.0
75.0,2.0,3.0,2265,"(-22.907092199999997, -43.379624799999995)",0.0
169.0,3.0,4.0,3775,"(-22.9912255, -43.492756799999995)",0.0
70.0,1.0,1.0,4719,"(-22.961110199999997, -43.218739299999996)",0.0
210.0,4.0,4.0,8493,"(-22.9506576, -43.1759883)",0.0
31.0,1.0,1.0,2454,"(-22.9654545, -43.18084520000001)",0.0
56.0,1.0,1.0,3586,"(-22.934022100000004, -43.176146)",0.0
56.0,2.0,1.0,2265,"(-22.9215236, -43.248205299999995)",0.0
45.0,1.0,1.0,28311,"(-22.9339841, -43.1745744)",0.0
108.0,2.0,3.0,12834,"(-22.9864374, -43.20719879999999)",0.0
48.0,,2.0,2076,"(-22.917668799999998, -43.363978700000004)",0.0
56.0,,1.0,1321,"(-22.9042905, -43.286152200000004)",0.0
195.0,2.0,3.0,12268,"(-22.9766415, -43.188297)",0.0
52.0,1.0,1.0,2114,"(-22.84806780000001, -43.2608815)",0.0
100.0,1.0,2.0,9437,"(-22.9790043, -43.21843320000001)",0.0
325.0,4.0,4.0,35861,"(-22.984189699999998, -43.2223282)",0.0
70.0,1.0,2.0,12268,"(-22.9869482, -43.2307504)",0.0
61.0,1.0,2.0,1416,"(-22.873998999999998, -43.2613682)",0.0
109.0,3.0,3.0,5473,"(-22.934022100000004, -43.176146)",0.0
65.0,1.0,2.0,1321,"(-22.9411582, -43.3441051)",0.0
32.0,1.0,1.0,3586,"(-22.926836399999996, -43.17931289999999)",0.0
110.0,3.0,2.0,6983,"(-22.9938255, -43.35094820000001)",0.0
121.0,3.0,2.0,12079,"(-22.983158399999997, -43.2050161)",0.0
252.0,5.0,4.0,23593,"(-22.9622039, -43.2099987)",0.0
50.0,,3.0,48318,"(-6.5899848, -37.9149013)",0.0
120.0,2.0,3.0,8493,"(-22.9654545, -43.18084520000001)",0.0
78.0,2.0,2.0,3775,"(-22.9665038, -43.3713193)",0.0
358.0,,4.0,15099,"(-22.9997388, -43.2684256)",0.0
100.0,2.0,3.0,5285,"(-22.930774600000003, -43.1868679)",0.0
53.0,1.0,3.0,1793,"(-22.9818187, -43.4578117)",0.0
140.0,1.0,4.0,5662,"(-22.999740399999997, -43.3659929)",0.0
40.0,1.0,1.0,3397,"(-22.9654545, -43.18084520000001)",0.0
165.0,2.0,4.0,5473,"(-22.922655, -43.2302143)",0.0
168.0,,3.0,12268,"(-22.9938255, -43.35094820000001)",0.0
264.0,2.0,3.0,11324,"(-22.9387029, -43.17358170000001)",0.0
77.0,1.0,3.0,2265,"(-12.8059674, -41.3322919)",0.0
63.0,2.0,2.0,3020,"(-22.9219008, -43.2417747)",0.0
43.0,1.0,2.0,2454,"(-22.7991187, -43.2091024)",0.0
260.0,4.0,4.0,37748,"(-22.9862375, -43.209178200000004)",0.0
71.0,2.0,3.0,2831,"(-22.927310100000003, -43.3599944)",0.0
166.0,3.0,4.0,9248,"(-22.995434399999997, -43.25830379999999)",0.0
77.0,3.0,2.0,6417,"(-22.983158399999997, -43.2050161)",0.0
55.0,1.0,1.0,1699,"(-23.018515100000002, -43.4634021)",0.0
170.0,2.0,3.0,5190,"(-22.980819399999998, -43.1910909)",0.0
52.0,1.0,1.0,4719,"(-22.9171723, -43.17680170000001)",0.0
193.0,5.0,3.0,15571,"(-22.988339899999996, -43.3529408)",0.0
80.0,3.0,2.0,5662,"(-22.9279379, -43.236188)",0.0
70.0,2.0,2.0,1887,"(-22.9395378, -43.3607092)",0.0
51.0,1.0,2.0,3020,"(-22.920797, -43.22250379999999)",0.0
63.0,2.0,2.0,2831,"(-22.9226546, -43.2311464)",0.0
97.0,3.0,3.0,3397,"(-23.000417300000002, -43.332459)",0.0
120.0,2.0,2.0,22649,"(-22.9646379, -43.20259)",0.0
125.0,4.0,4.0,6040,"(-22.9333806, -43.3347821)",0.0
40.0,1.0,1.0,566,"(-22.9070211, -43.1854641)",0.0
57.0,1.0,1.0,3114,"(-22.9137764, -43.24434220000001)",0.0
86.0,3.0,2.0,1887,"(-22.9332164, -43.2381453)",0.0
80.0,1.0,2.0,4530,"(-22.9275788, -43.24193629999999)",0.0
90.0,2.0,3.0,6417,"(-22.98698730000001, -43.1909986)",0.0
52.0,1.0,1.0,4813,"(-22.9368391, -43.1751217)",0.0
246.0,1.0,4.0,22649,"(-22.9862574, -43.1922967)",0.0
72.0,1.0,2.0,3775,"(-22.9857245, -43.19650410000001)",0.0
120.0,2.0,3.0,10362,"(-22.968132699999998, -43.1830609)",0.0
100.0,1.0,3.0,2727,"(-5.815403400000001, -46.1361454)",0.0
133.0,3.0,3.0,11702,"(-22.953016899999998, -43.1885829)",0.0
170.0,1.0,3.0,8493,"(-22.9766415, -43.188297)",0.0
57.0,1.0,2.0,1887,"(-22.9418283, -43.3575148)",0.0
90.0,2.0,2.0,2831,"(-22.9665038, -43.3713193)",0.0
60.0,1.0,2.0,3964,"(-23.005536, -43.428404)",0.0
56.0,1.0,2.0,1510,"(-22.9418283, -43.3575148)",0.0
47.0,1.0,2.0,2076,"(-22.8869846, -43.28713610000001)",0.0
90.0,2.0,3.0,6606,"(-22.9656645, -43.223445299999995)",0.0
64.0,2.0,2.0,2454,"(-22.9315642, -43.2425412)",0.0
50.0,1.0,1.0,3209,"(-22.968132699999998, -43.1830609)",0.0
50.0,1.0,1.0,3209,"(-22.928698, -43.1779096)",0.0
77.0,1.0,2.0,1887,"(-22.9739287, -43.35973320000001)",0.0
50.0,1.0,2.0,2831,"(-22.9110975, -43.1882859)",0.0
24.0,1.0,1.0,1887,"(-22.9091631, -43.1886929)",0.0
15.0,1.0,1.0,1699,"(-28.9348832, -49.4858389)",0.0
169.0,4.0,3.0,9437,"(-23.014923800000002, -43.407209)",0.0
47.0,1.0,1.0,1887,"(-11.0136465, -37.2071134)",0.0
175.0,4.0,3.0,18402,"(-22.977000600000004, -43.19617720000001)",0.0
120.0,2.0,3.0,8493,"(-22.9779756, -43.229873299999994)",0.0
390.0,5.0,4.0,37748,"(-22.9766415, -43.188297)",0.0
600.0,5.0,5.0,15099,"(-22.9282465, -43.170790419174786)",0.0
84.0,,2.0,11891,"(-22.986815, -43.23017279999999)",0.0
100.0,,2.0,26424,"(-22.9862375, -43.209178200000004)",0.0
30.0,1.0,1.0,4341,"(-22.98459200000001, -43.2241076)",0.0
120.0,1.0,2.0,1510,"(-22.8944615, -43.289128399999996)",0.0
85.0,3.0,2.0,8493,"(-22.9847565, -43.19540679999999)",0.0
68.0,1.0,2.0,3209,"(-23.0185151, -43.4634021)",0.0
69.0,2.0,2.0,2076,"(-22.9009367, -43.284310999999995)",0.0
123.0,1.0,3.0,2831,"(-22.9454515, -43.33619829999999)",0.0
68.0,1.0,2.0,3586,"(-22.953291600000004, -43.185387)",0.0
65.0,2.0,2.0,4341,"(-22.9732812, -43.379219299999995)",0.0
56.0,1.0,2.0,2454,"(-22.9997404, -43.3659929)",0.0
58.0,1.0,2.0,2076,"(-22.935433800000002, -43.3447568)",0.0
95.0,1.0,2.0,22649,"(-22.9862375, -43.209178200000004)",0.0
400.0,6.0,4.0,26424,"(-22.9997388, -43.2684256)",0.0
97.0,1.0,3.0,4152,"(-22.9332164, -43.2381453)",0.0
188.0,4.0,4.0,13212,"(-22.9997404, -43.3659929)",0.0
200.0,3.0,3.0,8493,"(-22.980819399999998, -43.1910909)",0.0
69.0,2.0,2.0,3775,"(-22.9662234, -43.382768799999994)",0.0
100.0,3.0,3.0,3775,"(-22.9279379, -43.236188)",0.0
250.0,1.0,3.0,8493,"(-22.9986176, -43.2529098)",0.0
100.0,3.0,3.0,6606,"(-22.9920076, -43.4023471)",0.0
200.0,1.0,2.0,15099,"(-23.014923800000002, -43.407209)",0.0
240.0,3.0,4.0,25480,"(-22.9840518, -43.221537899999994)",0.0
68.0,1.0,2.0,1887,"(-22.8194378, -43.2915908)",1.0
73.0,2.0,2.0,2265,"(-22.9306672, -43.242268100000004)",0.0
308.0,5.0,4.0,19818,"(-22.9607745, -43.2028991)",0.0
74.0,,2.0,5379,"(-22.959020300000002, -43.2035583)",0.0
135.0,3.0,3.0,7927,"(-22.9805083, -43.213479299999996)",0.0
85.0,3.0,2.0,5662,"(-22.983158399999997, -43.2050161)",0.0
150.0,3.0,4.0,3473,"(-22.9243928, -43.373984899999996)",0.0
48.0,,1.0,1699,"(-22.91230830000001, -43.1732237)",0.0
330.0,5.0,4.0,34917,"(-22.984189699999998, -43.2223282)",0.0
240.0,4.0,4.0,37748,"(-22.9840518, -43.221537899999994)",0.0
60.0,1.0,1.0,7361,"(-22.9629697, -43.1746635)",0.0
77.0,2.0,2.0,4152,"(-23.0048388, -43.366279799999994)",0.0
82.0,2.0,3.0,2454,"(-22.8888363, -43.282397100000004)",0.0
376.0,6.0,5.0,28311,"(-23.0048388, -43.366279799999994)",0.0
50.0,1.0,1.0,1699,"(-22.912072100000003, -43.2718329)",0.0
100.0,2.0,4.0,9437,"(-22.9639208, -43.1739732)",0.0
76.0,2.0,2.0,1699,"(-22.92307730000001, -43.3704929)",0.0
260.0,3.0,3.0,16043,"(-23.0143229, -43.2972041)",0.0
50.0,1.0,2.0,3020,"(-22.9966799, -43.4249176)",0.0
85.0,2.0,2.0,6606,"(-22.9654545, -43.18084520000001)",0.0
410.0,4.0,4.0,37560,"(-22.9913592, -43.2675329)",0.0
46.0,1.0,2.0,1699,"(-22.881872100000002, -43.343320500000004)",0.0
50.0,1.0,2.0,1510,"(-22.9336616, -43.2001532)",0.0
46.0,1.0,1.0,1340,"(-22.8774407, -43.2627515)",0.0
70.0,1.0,2.0,1887,"(-22.8790904, -43.2955477)",0.0
70.0,1.0,1.0,5306,"(-22.9719642, -43.1843432)",0.0
100.0,2.0,3.0,5662,"(-22.9847565, -43.19540679999999)",0.0
110.0,2.0,3.0,3209,"(-22.896715, -43.2349464)",0.0
80.0,2.0,3.0,3209,"(-22.9306672, -43.242268100000004)",0.0
87.0,2.0,3.0,3492,"(-22.9233439, -43.2640862)",0.0
80.0,2.0,2.0,1887,"(-22.9079117, -43.2974949)",1.0
96.0,1.0,3.0,5096,"(-22.935445899999998, -43.1865273)",0.0
97.0,2.0,2.0,8305,"(-6.5899848, -37.9149013)",0.0
160.0,3.0,3.0,15099,"(-22.981271300000003, -43.2004164)",0.0
71.0,1.0,2.0,4181,"(-23.0111148, -43.46874260000001)",0.0
100.0,2.0,3.0,4530,"(-22.968132699999998, -43.1830609)",0.0
50.0,1.0,2.0,2831,"(-22.886248100000003, -43.306259399999995)",0.0
235.0,3.0,3.0,9437,"(-23.0027387, -43.37833970000001)",0.0
66.0,1.0,2.0,3586,"(-22.962703899999998, -43.1767378)",0.0
30.0,1.0,1.0,1321,"(-22.907383199999998, -43.2876155)",0.0
30.0,1.0,1.0,2265,"(-22.926836399999996, -43.17931289999999)",0.0
110.0,3.0,3.0,3775,"(-22.9279379, -43.236188)",0.0
200.0,3.0,3.0,4719,"(-22.97579330000001, -43.1912304)",0.0
65.0,2.0,2.0,2265,"(-22.9004345, -43.2808042)",0.0
,,2.0,3586,"(-22.962703899999998, -43.1767378)",0.0
,,1.0,1321,"(-22.907383199999998, -43.2876155)",0.0
,,1.0,2265,"(-22.926836399999996, -43.17931289999999)",0.0
,,3.0,11324,"(-22.9387029, -43.17358170000001)",0.0
,,3.0,3775,"(-22.9279379, -43.236188)",0.0
,,3.0,4719,"(-22.97579330000001, -43.1912304)",0.0
,,2.0,2265,"(-22.9004345, -43.2808042)",0.0
,,2.0,15099,"(-22.987760199999997, -43.2281667147424)",0.0
,,2.0,3020,"(-22.968253100000002, -43.3830095)",0.0
,,3.0,28311,"(-22.9871664, -43.2242641)",0.0
,,3.0,7172,"(-22.979191500000002, -43.2195349)",0.0
,,2.0,5096,"(-23.0048388, -43.366279799999994)",0.0
,,4.0,12268,"(-23.0048388, -43.366279799999994)",0.0
,,3.0,6606,"(-23.000417300000002, -43.332459)",0.0
,,1.0,1699,"(-22.9267586, -43.181342)",1.0
,,4.0,28311,"(-22.9839557, -43.202216299999996)",0.0
,,3.0,7550,"(-22.988339899999996, -43.3529408)",0.0
,,1.0,1321,"(-22.8795536, -43.3080761)",0.0
,,3.0,9437,"(-22.979191500000002, -43.2195349)",0.0
,,2.0,2265,"(-22.9332164, -43.2381453)",0.0
,,2.0,2171,"(-22.8893627, -43.3275348)",0.0
,,4.0,4413,"(-23.0197777, -43.479158899999995)",0.0
,,3.0,2265,"(-22.927310100000003, -43.3599944)",0.0
,,2.0,2642,"(-22.9912255, -43.492756799999995)",0.0
,,2.0,4341,"(-23.0000794, -43.4164657)",0.0
,,2.0,1887,"(-22.8503472, -43.3463053)",0.0
,,4.0,14156,"(-23.000417300000002, -43.332459)",0.0
,,1.0,13212,"(-22.9860948, -43.2254539)",0.0
,,1.0,6228,"(-22.9838087, -43.1952591)",0.0
,,1.0,1699,"(-22.948937, -43.3408375)",0.0
,,3.0,3964,"(-23.020068300000002, -43.4642256)",0.0
,,4.0,16043,"(-23.0015257, -43.395351700000006)",0.0
,,2.0,1887,"(-22.901774, -43.2747859)",0.0
,,4.0,28311,"(-22.9862375, -43.209178200000004)",0.0
,,2.0,2831,"(-22.9966799, -43.4249176)",0.0
83.0,1.0,2.0,3775,"(-23.0248278, -43.45716289999999)",0.0
139.0,1.0,2.0,10381,"(-22.9803652, -43.2139765)",0.0
120.0,2.0,4.0,10381,"(-22.9766415, -43.188297)",0.0
140.0,3.0,3.0,7889,"(-22.9282465, -43.170790419174786)",0.0
200.0,3.0,3.0,13212,"(-22.9766415, -43.188297)",0.0
69.0,2.0,3.0,2265,"(-22.964776399999998, -43.40202539999999)",0.0
143.0,,4.0,9437,"(-22.9662234, -43.382768799999994)",0.0
75.0,1.0,2.0,8493,"(-22.98698730000001, -43.1909986)",0.0
510.0,6.0,4.0,32086,"(-22.9997388, -43.2684256)",0.0
600.0,5.0,5.0,32086,"(-22.9766415, -43.188297)",0.0
71.0,2.0,2.0,3114,"(-22.970773, -43.3975035)",0.0
58.0,1.0,2.0,2072,"(-22.9411582, -43.3441051)",0.0
220.0,,4.0,28311,"(-22.9839557, -43.202216299999996)",0.0
70.0,,2.0,6323,"(-22.9670992, -43.202347100000004)",0.0
50.0,1.0,1.0,4341,"(-22.9535105, -43.181536799999996)",0.0
172.0,3.0,4.0,13589,"(-23.0050344, -43.3847972)",0.0
93.0,2.0,3.0,7172,"(-6.5899848, -37.9149013)",0.0
67.0,2.0,2.0,1793,"(-22.9381303, -43.3495544)",0.0
74.0,3.0,2.0,3397,"(-22.9997404, -43.3659929)",0.0
91.0,3.0,2.0,4152,"(-22.9323641, -43.1821872)",0.0
61.0,1.0,2.0,2448,"(-22.923718700000002, -43.2558997)",0.0
58.0,1.0,3.0,2454,"(-22.8191421, -43.1816768)",1.0
60.0,2.0,2.0,2831,"(-22.9548472, -43.3765899)",0.0
70.0,2.0,2.0,3586,"(-22.9662234, -43.382768799999994)",0.0
196.0,4.0,3.0,4152,"(-22.923876500000002, -43.353021999999996)",0.0
91.0,2.0,3.0,4719,"(-22.9318016, -43.1823899)",0.0
50.0,1.0,1.0,2265,"(-22.9247841, -43.2096901)",0.0
60.0,1.0,2.0,1699,"(-22.8908854, -43.2854592)",0.0
240.0,4.0,4.0,7550,"(-22.9282465, -43.170790419174786)",0.0
97.0,1.0,1.0,3775,"(-23.018515100000002, -43.4634021)",0.0
255.0,5.0,4.0,28311,"(-22.983556, -43.22493770000001)",0.0
230.0,1.0,3.0,9437,"(-22.9707145, -43.1899429)",0.0
75.0,2.0,2.0,6040,"(-22.963023, -43.21633610000001)",0.0
80.0,2.0,2.0,6606,"(-22.9766415, -43.188297)",0.0
68.0,1.0,2.0,2737,"(-23.0108535, -43.4375641)",0.0
55.0,1.0,1.0,3020,"(-23.014923800000002, -43.407209)",0.0
94.0,,2.0,7172,"(-22.9805083, -43.213479299999996)",0.0
80.0,1.0,3.0,3397,"(-23.0063466, -43.4358159)",0.0
45.0,1.0,1.0,1604,"(-22.928988, -43.3534191)",1.0
61.0,2.0,2.0,3114,"(-23.0077797, -43.2872344)",0.0
72.0,1.0,2.0,3775,"(-23.018515100000002, -43.4634021)",0.0
110.0,3.0,2.0,16987,"(-22.9839032, -43.2242984)",0.0
77.0,2.0,2.0,3209,"(-22.9966799, -43.4249176)",0.0
75.0,1.0,3.0,5662,"(-23.0223214, -43.5099059)",0.0
192.0,5.0,3.0,6606,"(-23.018515100000002, -43.4634021)",0.0
76.0,2.0,2.0,5379,"(-22.9997404, -43.3659929)",0.0
30.0,1.0,1.0,1510,"(-22.9654545, -43.18084520000001)",0.0
57.0,,2.0,2265,"(-22.9057599, -43.2848323)",0.0
80.0,2.0,2.0,2076,"(-22.9077385, -43.2887029)",0.0
56.0,1.0,2.0,3775,"(-22.9654545, -43.18084520000001)",0.0
60.0,1.0,2.0,1699,"(-22.8498977, -43.259691499999995)",0.0
48.0,1.0,2.0,1699,"(-22.9393043, -43.348503)",0.0
86.0,1.0,2.0,1887,"(-22.941189399999995, -43.36007160000001)",1.0
97.0,3.0,2.0,4341,"(-23.0248278, -43.45716289999999)",0.0
68.0,1.0,2.0,1699,"(-22.9137159, -43.271651500000004)",1.0
100.0,2.0,3.0,4719,"(-22.940859399999997, -43.1915055)",0.0
57.0,1.0,2.0,1510,"(-22.921886399999998, -43.384646000000004)",0.0
85.0,2.0,2.0,6606,"(-22.9665038, -43.371319299999996)",0.0
76.0,2.0,1.0,2454,"(-22.9026425, -43.2817263)",0.0
60.0,1.0,3.0,4719,"(-22.94624115, -43.557178065955135)",0.0
302.0,,3.0,6040,"(-23.020743799999998, -43.4687696)",0.0
52.0,1.0,2.0,2454,"(-22.9548472, -43.3765899)",0.0
40.0,1.0,1.0,1887,"(-22.93784710000001, -43.3650124)",0.0
40.0,1.0,1.0,1225,"(-22.8896225, -43.29803010000001)",0.0
92.0,2.0,3.0,10570,"(-22.983158399999997, -43.2050161)",0.0
,,2.0,1699,"(-22.9393043, -43.348503)",0.0
,,2.0,1887,"(-22.941189399999995, -43.36007160000001)",1.0
,,2.0,4341,"(-23.0248278, -43.45716289999999)",0.0
,,2.0,1699,"(-22.9137159, -43.271651500000004)",1.0
,,3.0,4719,"(-22.940859399999997, -43.1915055)",0.0
,,2.0,1510,"(-22.921886399999998, -43.384646000000004)",0.0
,,2.0,6606,"(-22.9665038, -43.371319299999996)",0.0
,,1.0,2454,"(-22.9026425, -43.2817263)",0.0
,,3.0,6795,"(-6.5899848, -37.9149013)",0.0
,,3.0,4719,"(-22.94624115, -43.557178065955135)",0.0
,,3.0,6040,"(-23.020743799999998, -43.4687696)",0.0
,,2.0,2454,"(-22.9548472, -43.3765899)",0.0
,,1.0,5662,"(-22.9832566, -43.2265394)",0.0
,,1.0,1887,"(-22.93784710000001, -43.3650124)",0.0
,,1.0,1225,"(-22.8896225, -43.29803010000001)",0.0
,,3.0,10570,"(-22.983158399999997, -43.2050161)",0.0
,,1.0,6408,"(-22.9842762, -43.219898799999996)",0.0
,,3.0,3775,"(-23.017635000000002, -43.453629)",0.0
,,3.0,6606,"(-22.9804105, -43.221005700000006)",0.0
,,2.0,4530,"(-22.9997404, -43.3659929)",0.0
,,2.0,3397,"(-22.96436700000001, -43.1746755)",0.0
,,4.0,7172,"(-23.0185151, -43.4634021)",0.0
,,1.0,3397,"(-22.924047, -43.23641660000001)",0.0
,,2.0,4719,"(-22.9662234, -43.382768799999994)",0.0
,,2.0,6153,"(-23.014923800000002, -43.407209)",0.0
,,2.0,3775,"(-23.0108535, -43.4375641)",0.0
,,3.0,2831,"(-22.9362315, -43.3419326)",0.0
,,2.0,2076,"(-22.9333806, -43.3347821)",0.0
,,3.0,3397,"(-23.0063466, -43.4358159)",0.0
,,2.0,2086,"(-22.8878966, -43.2990186)",0.0
,,4.0,13778,"(-22.94884465, -43.179829096252966)",0.0
,,2.0,2265,"(-22.9519909, -43.3872901)",1.0
,,2.0,1793,"(-22.9548472, -43.3765899)",0.0
,,2.0,1321,"(-22.9047924, -43.26502070000001)",0.0
,,3.0,2076,"(-22.9850925, -43.48973839999999)",0.0
,,2.0,3586,"(-22.915698100000004, -43.2319433)",0.0
58.0,1.0,2.0,1935,"(-22.905686499999998, -43.27046170000001)",0.0
69.0,1.0,2.0,2076,"(-22.9312854, -43.36198529999999)",0.0
71.0,2.0,2.0,10381,"(-22.9828411, -43.2170388)",0.0
50.0,1.0,1.0,1510,"(-22.826610600000002, -43.3112119)",0.0
41.0,2.0,2.0,1321,"(-22.9070091, -43.2833301)",0.0
58.0,2.0,2.0,2548,"(-22.9063362, -43.2416565)",0.0
677.0,,4.0,56622,"(-22.9766415, -43.188297)",0.0
210.0,5.0,4.0,8493,"(-22.968132699999998, -43.1830609)",0.0
80.0,2.0,2.0,2831,"(-22.9130991, -43.1914879)",0.0
77.0,2.0,3.0,3397,"(-22.9416844, -43.3339874)",0.0
157.0,2.0,4.0,11136,"(-23.0143229, -43.2972041)",0.0
251.0,4.0,4.0,22649,"(-22.9622039, -43.2099987)",0.0
58.0,1.0,2.0,1510,"(-22.8956799, -43.3929967)",0.0
68.0,1.0,2.0,3397,"(-22.9247841, -43.2096901)",0.0
59.0,1.0,2.0,2265,"(-22.91459960000001, -43.2068474)",0.0
50.0,2.0,1.0,3775,"(-22.9654545, -43.18084520000001)",0.0
101.0,3.0,3.0,10381,"(-22.9533486, -43.189868)",0.0
50.0,1.0,2.0,1699,"(-22.8923285, -43.2968314)",0.0
66.0,1.0,2.0,2076,"(-22.8770437, -43.29160020000001)",0.0
66.0,1.0,3.0,3775,"(-22.923718700000002, -43.2558997)",0.0
94.0,3.0,2.0,3586,"(-22.9729585, -43.3822057)",0.0
101.0,3.0,3.0,9060,"(-22.9533486, -43.189868)",0.0
65.0,1.0,2.0,1416,"(-22.8549789, -43.33186720000001)",1.0
50.0,1.0,1.0,3209,"(-22.9500463, -43.191054799999996)",0.0
96.0,3.0,3.0,4719,"(-22.92994980000001, -43.237162700000006)",0.0
92.0,2.0,2.0,18874,"(-22.9832566, -43.2265394)",0.0
115.0,2.0,3.0,7550,"(-22.9690461, -43.18946629999999)",0.0
36.0,1.0,1.0,1887,"(-22.9548472, -43.3765899)",0.0
250.0,4.0,3.0,33973,"(-22.9843423, -43.2007642)",0.0
478.0,1.0,5.0,28311,"(-22.9997388, -43.2684256)",0.0
76.0,1.0,2.0,3492,"(-22.9382421, -43.3327874)",0.0
90.0,3.0,3.0,8116,"(-22.9804105, -43.221005700000006)",0.0
161.0,2.0,3.0,8116,"(-23.0011303, -43.3608268)",0.0
500.0,10.0,5.0,9437,"(-22.9387029, -43.17358170000001)",0.0
450.0,5.0,4.0,28311,"(-22.984338600000005, -43.2328045)",0.0
105.0,2.0,2.0,16987,"(-22.9862375, -43.209178200000004)",0.0
179.0,4.0,4.0,28311,"(-22.943613199999998, -43.185880499999996)",0.0
72.0,1.0,2.0,4152,"(-23.014923800000002, -43.407209)",0.0
57.0,1.0,1.0,2642,"(-22.904393399999996, -43.1830653)",0.0
305.0,5.0,3.0,16043,"(-22.9282465, -43.170790419174786)",0.0
189.0,5.0,3.0,6606,"(-23.014148499999997, -43.4556143)",0.0
150.0,1.0,2.0,7550,"(-22.981749100000002, -43.1906689)",0.0
60.0,1.0,2.0,2076,"(-22.9183909, -43.3971464)",1.0
140.0,3.0,4.0,9437,"(-22.984338600000005, -43.2328045)",0.0
150.0,,3.0,10381,"(-22.9819833, -43.206933)",0.0
46.0,1.0,1.0,1227,"(-22.873999, -43.2613682)",0.0
86.0,,1.0,6983,"(-22.9766415, -43.188297)",0.0
280.0,,4.0,56622,"(-22.9862375, -43.209178200000004)",0.0
240.0,3.0,4.0,22649,"(-23.014923800000002, -43.407209)",0.0
66.0,1.0,1.0,4719,"(-23.014923800000002, -43.407209)",0.0
160.0,2.0,3.0,11702,"(-22.9766415, -43.188297)",0.0
75.0,1.0,2.0,5662,"(-22.93536210000001, -43.1921849)",0.0
200.0,3.0,3.0,5662,"(-22.9408899, -43.3422564)",1.0
56.0,1.0,2.0,1887,"(-22.8508744, -43.317637100000006)",0.0
60.0,1.0,2.0,2454,"(-22.8954986, -43.318400399999994)",0.0
70.0,1.0,2.0,5662,"(-22.9804176, -43.2025893)",0.0
50.0,1.0,2.0,1604,"(-22.917009, -43.25892879999999)",0.0
60.0,2.0,1.0,2548,"(-22.9070211, -43.1854641)",0.0
46.0,1.0,1.0,1510,"(-22.915478, -43.2439792)",0.0
52.0,1.0,3.0,1699,"(-22.842364399999997, -43.255829)",0.0
83.0,1.0,3.0,2265,"(-23.017587, -43.4528801)",0.0
137.0,2.0,3.0,12268,"(-22.9843423, -43.2007642)",0.0
50.0,1.0,1.0,4719,"(-22.9248707, -43.1767511)",0.0
66.0,,1.0,3964,"(-23.014923800000002, -43.407209)",0.0
210.0,4.0,2.0,18874,"(-22.9803652, -43.2139765)",0.0
128.0,4.0,4.0,4719,"(-22.936339899999997, -43.3330978)",0.0
20.0,1.0,1.0,2435,"(-22.9766415, -43.188297)",0.0
86.0,2.0,2.0,18874,"(-22.9855992, -43.1969718)",0.0
60.0,1.0,1.0,1132,"(-22.8717641, -43.4211716)",0.0
