,price,coord,class
508,16000000.0,"(19.195874, 72.839519)",0.0
509,40996350.0,"(18.9700798, 72.8395161)",0.0
510,15500000.0,"(19.1969201, 72.876083)",0.0
511,7500000.0,"(19.0390214, 72.86189519999998)",0.0
512,11690000.0,"(19.062710100000004, 72.88387139999998)",0.0
513,70550000.0,"(19.1208974, 72.9176751)",0.0
514,18100000.0,"(18.999417, 72.852407)",0.0
515,,"(19.2153139, 72.83760769999998)",0.0
516,24850000.0,"(19.1154632, 72.91804929999998)",0.0
517,24450000.0,"(19.078433800000006, 72.85564819999998)",0.0
518,29600000.0,"(19.1133583, 72.84693370000002)",0.0
519,,"(18.9777315, 72.82732490000002)",0.0
521,107800000.0,"(19.0061264, 72.8296727)",0.0
522,32500000.0,"(19.172349, 72.881314)",0.0
523,11501000.0,"(19.172349, 72.881314)",0.0
524,113400000.0,"(19.0484216, 72.82252290000002)",0.0
525,33999500.0,"(19.1979771, 72.87249179999998)",0.0
526,75002400.0,"(19.020062300000006, 72.8353928)",0.0
527,,"(19.152047, 72.84344209999998)",0.0
528,20500000.0,"(19.0725049, 72.902937)",0.0
529,120800000.0,"(19.0148069, 72.84641529999998)",0.0
530,,"(12.956924, 77.701127)",0.0
531,9715000.0,"(19.2498773, 72.86801120000001)",0.0
532,35150000.0,"(18.9801254, 72.84028599999998)",0.0
533,567850000.0,"(18.9970568, 72.81840270000002)",0.0
534,16200000.0,"(19.167268300000003, 72.93839380000001)",0.0
535,84500000.0,"(18.9801254, 72.84028599999998)",0.0
536,17050000.0,"(19.1806741, 72.9491078)",0.0
537,8998750.0,"(19.1969201, 72.876083)",0.0
538,6000000.0,"(19.160481, 72.9454193)",0.0
539,11999350.0,"(19.1969201, 72.876083)",0.0
540,9501500.0,"(19.172349, 72.881314)",0.0
541,12499950.0,"(19.0638046, 72.8920434)",0.0
542,14600000.0,"(19.0605473, 72.8861184)",0.0
543,34000000.0,"(19.1156638, 72.9130279)",0.0
544,11500000.0,"(19.2574665, 72.8650191)",0.0
545,,"(17.4020637, 78.4840052)",0.0
546,,"(19.0581209, 72.8650376)",0.0
547,26500000.0,"(19.1156638, 72.9130279)",0.0
548,33000000.0,"(19.173138, 72.9527016)",0.0
549,,"(19.0899835, 72.89774440000002)",1.0
550,22350000.0,"(19.082632500000006, 72.90984440000003)",0.0
551,18900000.0,"(19.1418875, 72.93010009999998)",0.0
552,4250200.0,"(19.2169842, 72.820583)",0.0
553,12999550.0,"(19.111988, 72.866923)",0.0
554,14000600.0,"(19.0523035, 72.91507220000003)",0.0
555,13998475.0,"(19.1367393, 72.9317595)",0.0
556,53099500.0,"(19.0045997, 72.8493739)",1.0
557,,"(19.1725542, 72.942537)",0.0
558,,"(18.9796563, 72.8270902)",0.0
559,30200000.0,"(19.1333829, 72.93568509999999)",0.0
560,68400000.00000001,"(18.9705322, 72.821338)",0.0
561,17550000.0,"(19.051675600000006, 72.9178845)",0.0
562,24150000.0,"(19.0769128, 72.91152)",0.0
563,39100000.0,"(19.10399, 72.8636861)",0.0
564,67500000.0,"(19.023498, 72.852845)",0.0
565,,"(19.0148695, 72.86314300000002)",0.0
566,37200000.0,"(18.997695, 72.84900669999998)",0.0
567,12000000.0,"(19.172349, 72.881314)",0.0
568,27999650.0,"(19.1979771, 72.87249179999998)",0.0
569,7458375.0,"(19.1631138, 72.93809040000002)",0.0
570,26700750.0,"(19.1146891, 72.89624189999998)",0.0
571,56997150.0,"(19.094047, 72.92266)",0.0
572,50250000.0,"(19.0268747, 72.85533520000001)",0.0
573,31100000.0,"(19.015075600000007, 72.83464040000001)",0.0
575,34000000.0,"(19.1185654, 72.9086844)",0.0
576,,"(19.082506, 72.8428935)",0.0
577,17500000.0,"(19.0785121, 72.90944350000002)",0.0
579,23050000.0,"(19.1102323, 72.8973891)",0.0
580,,"(19.1238584, 72.85163899999998)",0.0
582,6699700.0,"(19.1878099, 72.845366)",0.0
583,21502750.0,"(19.2354699, 72.84387480000002)",0.0
584,67498000.0,"(19.0045997, 72.8493739)",1.0
585,6800920.0,"(19.1969201, 72.876083)",0.0
586,30001000.0,"(19.0282347, 72.8785587)",0.0
587,19250000.0,"(19.1296561, 72.9333067)",1.0
588,22950000.0,"(19.0876485, 72.91300389999998)",0.0
589,33550000.0,"(19.1219438, 72.89509389999998)",0.0
590,22550000.0,"(19.043823, 72.862408)",0.0
591,28400000.0,"(19.0174089, 72.8523556)",0.0
592,14800000.0,"(19.173917000000007, 72.96345910000002)",0.0
593,22500000.0,"(19.1768631, 72.85385450000003)",0.0
594,34200000.0,"(19.1117865, 72.9108657)",0.0
595,135950000.0,"(19.0188042, 72.8301195)",0.0
596,,"(19.1668099, 72.9374172)",0.0
597,18001600.0,"(19.1146891, 72.89624189999998)",0.0
598,17000000.0,"(19.160481, 72.9454193)",0.0
599,15000000.0,"(19.0461248, 72.9132122)",0.0
600,21502000.0,"(19.2354699, 72.84387480000002)",0.0
601,15999400.0,"(19.1743576, 72.96274709999999)",0.0
602,22600000.0,"(19.084533800000006, 72.9104776)",0.0
603,18900000.0,"(19.2012864, 72.84577890000001)",0.0
604,65000000.0,"(19.1030511, 72.92766209999998)",0.0
605,,"(19.1736669, 72.9649043)",0.0
606,31950000.0,"(19.176944100000004, 72.9448793)",0.0
607,15000000.0,"(19.2022413, 72.8217032)",0.0
608,,"(19.069863100000006, 72.84815859999998)",0.0
609,,"(19.167268300000003, 72.93839380000001)",0.0
610,12755000.0,"(19.184629, 72.82046500000001)",1.0
611,14000000.0,"(19.0635465, 72.86205340000002)",0.0
612,17995000.0,"(19.188954100000004, 72.835543)",0.0
613,53105625.0,"(19.0484216, 72.82252290000002)",0.0
614,13501500.0,"(19.1969201, 72.876083)",0.0
615,14498500.0,"(19.2601514, 72.8542872)",0.0
616,9500000.0,"(19.1969201, 72.876083)",0.0
617,12950000.0,"(19.2087429, 72.837327)",0.0
618,19350000.0,"(19.1615609, 72.9435088)",1.0
619,,"(18.9182811, 72.83037940000001)",1.0
620,,"(18.9649201, 72.8130041)",0.0
621,,"(18.9526092, 72.8216997)",0.0
622,31150000.0,"(19.198916, 72.83785390000001)",0.0
623,13450000.0,"(19.2077515, 72.83633910000002)",0.0
624,,"(19.119387300000003, 72.9006448)",0.0
625,23150000.0,"(19.089503, 72.908234)",0.0
626,11490000.0,"(19.2015895, 72.8176517)",0.0
627,8499600.0,"(19.1241242, 72.9186723)",0.0
628,19999000.0,"(19.0804807, 72.88865849999998)",0.0
629,18999875.0,"(19.160481, 72.9454193)",0.0
630,10019000.0,"(19.1073963, 72.91548379999998)",0.0
631,12000150.0,"(19.1969201, 72.876083)",0.0
632,,"(19.2040617, 72.834862)",0.0
633,17600000.0,"(19.1300464, 72.9265818)",1.0
634,,"(18.9626045, 72.8372432)",0.0
635,131250000.0,"(19.01122, 72.82977829999999)",0.0
636,30550000.0,"(19.1696379, 72.84588939999998)",0.0
637,26150000.0,"(18.9723487, 72.83715450000003)",0.0
638,26050000.0,"(19.1623701, 72.9376316)",0.0
639,23200000.0,"(19.1696986, 72.85299920000001)",0.0
640,8102500.0,"(19.1754061, 72.86166519999998)",0.0
641,51250000.0,"(18.9805782, 72.82663659999999)",0.0
642,5400800.0,"(19.2471573, 72.8462833)",0.0
643,14498000.0,"(19.1743576, 72.96274709999999)",0.0
644,9001250.0,"(19.160481, 72.9454193)",0.0
645,48000000.0,"(19.144455, 72.82492599999998)",0.0
646,28000040.0,"(19.0769778, 72.8855147)",0.0
647,37300000.0,"(18.9839427, 72.8355243)",0.0
648,,"(19.0678333, 72.8369372)",0.0
649,24450000.0,"(19.1084297, 72.8789493)",0.0
650,11255500.0,"(19.091763, 72.90845449999998)",0.0
651,,"(19.2311768, 72.8537436)",0.0
652,,"(19.1661767, 72.9590194)",0.0
653,17000000.0,"(19.1447065, 72.79049909999998)",0.0
654,26600000.0,"(19.1572463, 72.84051079999998)",0.0
655,,"(19.0512469, 72.87888050000002)",0.0
657,12000000.0,"(19.1969201, 72.876083)",0.0
658,28500000.0,"(19.2354699, 72.84387480000002)",0.0
659,30000000.0,"(19.1146891, 72.89624189999998)",0.0
660,7700875.0,"(19.1969201, 72.876083)",0.0
661,28403500.0,"(19.2354699, 72.84387480000002)",0.0
662,24000000.0,"(19.1563979, 72.853539)",0.0
663,29650000.0,"(19.010749800000006, 72.84433229999998)",0.0
664,,"(19.111159, 72.89827989999998)",0.0
665,39300000.0,"(19.1044688, 72.84998)",0.0
666,13500000.0,"(19.1286729, 72.82449400000002)",0.0
668,,"(19.1582215, 72.9597433)",0.0
669,27850000.0,"(19.1219438, 72.89509389999998)",0.0
670,,"(19.1566073, 72.9386261)",0.0
671,15500000.0,"(19.0856198, 72.91501740000002)",1.0
672,20001250.0,"(19.1289207, 72.8619092)",0.0
673,17498000.0,"(19.1969201, 72.876083)",0.0
674,26000000.0,"(19.2175443, 72.8534756)",0.0
675,8798170.0,"(19.1289496, 72.930686)",0.0
676,21100000.0,"(19.094047, 72.92266)",0.0
677,27300000.0,"(19.1696986, 72.85299920000001)",0.0
678,17549500.0,"(19.1813382, 72.94683189999998)",0.0
679,,"(19.169213, 72.93624919999998)",0.0
680,,"(19.1074911, 72.90176029999998)",0.0
681,76050000.0,"(19.0408918, 72.86529499999997)",0.0
682,54950000.0,"(19.0099129, 72.8426858)",0.0
683,18100000.0,"(19.213018, 72.84149659999999)",0.0
684,13150000.0,"(19.0828462, 72.9071696)",0.0
685,16150000.0,"(19.1917175, 72.8370478)",0.0
686,,"(19.211353, 72.8286091)",0.0
687,16800000.0,"(19.1146891, 72.89624189999998)",0.0
688,26998725.0,"(19.1146891, 72.89624189999998)",0.0
689,65003500.0,"(19.1768312, 72.8551916)",0.0
690,17199250.0,"(18.9946505, 72.83489920000002)",0.0
691,5400000.0,"(19.1969201, 72.876083)",0.0
692,9255000.0,"(19.1853779, 72.8584758)",0.0
693,14500000.0,"(19.0588573, 72.88570399999998)",0.0
694,8588000.0,"(19.1821363, 72.95774420000002)",0.0
695,13739000.0,"(19.0892039, 72.903526)",0.0
696,35000000.0,"(19.0793163, 72.90307440000002)",0.0
697,,"(19.0855971, 72.90927940000002)",0.0
698,19350000.0,"(19.206129, 72.82235)",0.0
699,27250000.0,"(19.1219438, 72.89509389999998)",0.0
700,26600000.0,"(19.1236493, 72.89272869999998)",0.0
701,27000000.0,"(19.2328539, 72.84704769999998)",0.0
702,7599250.0,"(19.2228758, 72.84217840000002)",0.0
703,17998500.0,"(19.0804807, 72.88865849999998)",0.0
704,20001250.0,"(19.2175443, 72.8534756)",0.0
705,3498400.0,"(19.144455, 72.82492599999998)",0.0
706,10300250.0,"(19.160481, 72.9454193)",0.0
707,23650000.0,"(19.2077156, 72.87070959999998)",0.0
708,28000000.0,"(19.1711717, 72.94032790000001)",0.0
709,,"(19.032910600000005, 72.8424752)",0.0
710,21400000.0,"(19.1711717, 72.94032790000001)",0.0
711,28450000.0,"(19.1808735, 72.8574558)",0.0
712,52100000.0,"(19.0366153, 72.8436705)",0.0
713,14500000.0,"(19.152075, 72.9434222)",0.0
714,326950000.0,"(18.9970568, 72.81840270000002)",0.0
715,,"(19.1159357, 72.93421570000002)",0.0
716,,"(19.0959651, 72.9132838)",0.0
717,7199400.0,"(19.2471573, 72.8462833)",0.0
718,8999250.0,"(19.172349, 72.881314)",0.0
719,13000000.0,"(19.0109799, 72.851241)",0.0
720,8500250.0,"(19.071795, 72.86294199999998)",0.0
721,32204515.0,"(19.0235976, 72.8378125)",0.0
722,,"(19.1839767, 72.9415058)",0.0
723,,"(19.1798173, 72.8644398)",1.0
724,24700000.000000004,"(19.154588, 72.842697)",0.0
725,26900000.0,"(19.0363418, 72.8699823)",1.0
726,120000000.0,"(19.0196214, 72.8496552)",0.0
728,15600000.0,"(19.0686947, 72.87627940000002)",0.0
729,18900000.0,"(19.0524917, 72.9079873)",0.0
730,18700000.0,"(19.1026557, 72.8353115)",0.0
731,18250000.0,"(19.0835566, 72.91264149999998)",0.0
732,12000000.0,"(19.0215785, 72.84099429999998)",0.0
733,7600500.0,"(19.1969201, 72.876083)",0.0
734,13800075.0,"(19.1388604, 72.83472900000002)",0.0
735,90011000.0,"(19.144455, 72.82492599999998)",0.0
736,7699000.0,"(19.1969201, 72.876083)",0.0
737,13550000.0,"(19.195491, 72.8375161)",0.0
738,124150000.0,"(19.0278318, 72.84023149999999)",0.0
739,,"(18.9726585, 72.8295825)",0.0
740,24700000.0,"(19.1501275, 72.84691889999998)",0.0
741,,"(19.165882, 72.93437639999998)",0.0
742,,"(19.0919033, 72.91694840000002)",0.0
743,16715500.0,"(19.0588586, 72.8790468)",0.0
744,63700000.0,"(19.0633524, 72.83619689999998)",0.0
745,,"(19.177836300000006, 72.9448881)",0.0
746,59350000.0,"(19.0176255, 72.8318292)",0.0
747,9501250.0,"(19.0588586, 72.8790468)",0.0
748,12999550.0,"(19.1388604, 72.83472900000002)",0.0
749,13999910.0,"(19.195301800000006, 72.8398395)",0.0
750,15501250.0,"(19.195301800000006, 72.8398395)",0.0
751,25001000.0,"(18.9946505, 72.83489920000002)",0.0
752,,"(19.208906, 72.83376600000003)",0.0
753,27250000.0,"(19.1333829, 72.93568509999999)",0.0
754,14700000.0,"(19.1976235, 72.82136009999998)",0.0
755,20100000.0,"(19.0998517, 72.9104096)",0.0
756,12551500.0,"(19.0957182, 72.9143957)",1.0
757,,"(19.2045024, 72.8494695)",0.0
758,,"(19.0388431, 72.8450692)",0.0
759,16850000.0,"(19.1782455, 72.9606448)",0.0
760,12638500.0,"(19.192029, 72.84707990000003)",0.0
761,106100000.0,"(19.0153033, 72.8347004)",0.0
762,12999350.0,"(18.9994335, 72.84483320000002)",0.0
763,15801600.0,"(19.1289496, 72.930686)",0.0
764,121493000.0,"(19.0235976, 72.8378125)",0.0
765,16498500.0,"(19.2198888, 72.86189820000001)",0.0
766,20999500.0,"(19.1146891, 72.89624189999998)",0.0
767,21950000.0,"(19.0802679, 72.85164959999999)",0.0
768,61850000.0,"(19.0320015, 72.8444312)",0.0
769,,"(19.0490988, 72.91324399999998)",0.0
770,44650000.0,"(19.0385687, 72.8469719)",0.0
771,28650000.0,"(19.1084871, 72.8543345)",0.0
772,,"(19.2006473, 72.86323309999999)",1.0
773,,"(19.0778975, 72.9081963)",0.0
774,,"(19.1052882, 72.83687459999999)",0.0
775,23900000.0,"(19.1298829, 72.8361467)",0.0
776,,"(19.1756258, 72.94592159999998)",0.0
777,9000000.0,"(19.160481, 72.9454193)",0.0
778,77003500.0,"(19.0694678, 72.83715040000001)",0.0
779,52998750.0,"(19.0045997, 72.8493739)",1.0
780,11000000.0,"(19.1915579, 72.8604115)",0.0
781,41500000.0,"(19.0710711, 72.88105209999998)",1.0
782,27100000.0,"(19.1841603, 72.94596290000001)",0.0
783,81200000.0,"(19.0163899, 72.8225922)",0.0
784,21400000.0,"(19.2005778, 72.8680722)",0.0
785,21800000.0,"(19.1732846, 72.84989)",0.0
787,,"(19.114346, 72.83348470000001)",0.0
788,,"(19.0746114, 72.90856679999997)",0.0
789,195400000.0,"(18.999864, 72.821855)",0.0
790,,"(19.0312781, 72.8421781)",0.0
791,37000000.0,"(19.0268747, 72.85533520000001)",0.0
792,21500160.0,"(19.1915579, 72.8604115)",0.0
793,19001000.0,"(18.9946505, 72.83489920000002)",0.0
794,50501660.0,"(19.144455, 72.82492599999998)",0.0
795,48400500.0,"(18.9946505, 72.83489920000002)",0.0
796,6801475.0,"(19.1631138, 72.93809040000002)",0.0
797,15149999.999999998,"(19.197097, 72.847)",0.0
799,,"(19.0820556, 72.8460741)",0.0
800,133650000.0,"(19.0700753, 72.83887800000002)",0.0
801,12549000.0,"(19.0759837, 72.87765590000002)",0.0
802,19500000.0,"(19.1687694, 72.9434038)",0.0
803,,"(19.1252347, 72.85265720000002)",0.0
804,15150000.0,"(19.1604562, 72.94755479999998)",0.0
805,12475000.0,"(19.208394, 72.838263)",0.0
806,19550000.0,"(19.0584037, 72.843048)",0.0
807,8998750.0,"(19.2022243, 72.8152705)",0.0
808,10499050.0,"(19.172349, 72.881314)",0.0
809,8699875.0,"(19.1969201, 72.876083)",0.0
810,17501400.0,"(19.0936098, 72.9134416)",0.0
811,20103440.0,"(19.094047, 72.92266)",0.0
812,60750000.0,"(19.0223934, 72.83779439999998)",0.0
813,,"(19.1779917, 72.95837890000001)",0.0
814,,"(19.0938435, 72.9226175)",0.0
815,17650000.0,"(19.0555143, 72.8999375)",0.0
816,21450000.0,"(19.0788198, 72.9100412)",0.0
817,22950000.0,"(19.1956409, 72.83924920000003)",0.0
818,,"(19.1585612, 72.848609)",0.0
819,14050000.0,"(19.184059, 72.95576)",0.0
821,,"(19.2061808, 72.83903719999998)",0.0
822,16001000.0,"(19.1289207, 72.8619092)",0.0
823,8999000.0,"(19.2228758, 72.84217840000002)",0.0
824,31498000.0,"(19.094047, 72.92266)",0.0
825,8498800.0,"(19.2493036, 72.85480989999998)",0.0
826,37998970.0,"(19.0282347, 72.8785587)",0.0
827,,"(19.02118, 72.83723119999998)",0.0
828,,"(19.0589822, 72.84974770000002)",0.0
829,,"(18.9798335, 72.8269268)",0.0
830,27550000.0,"(19.0814848, 72.85326309999998)",0.0
831,,"(18.9966545, 72.82232669999998)",0.0
832,11695000.0,"(19.1743081, 72.8445574)",0.0
833,,"(19.2051102, 72.837681)",0.0
835,13150000.0,"(19.0944229, 72.9037823)",1.0
836,72400000.0,"(19.0654921, 72.85633349999998)",0.0
837,15001250.0,"(19.1289207, 72.8619092)",0.0
838,39004000.0,"(19.144455, 72.82492599999998)",0.0
839,22497200.0,"(19.101014300000006, 72.9158759)",1.0
840,18001500.0,"(19.1915579, 72.8604115)",0.0
841,33002225.0,"(19.1289207, 72.8619092)",0.0
842,17850000.0,"(19.2022243, 72.8152705)",0.0
843,,"(18.971576, 72.809127)",0.0
844,77500000.0,"(19.0201308, 72.83151939999998)",0.0
845,25000000.0,"(19.1253085, 72.84603349999998)",0.0
846,16100000.0,"(19.162297100000004, 72.95576960000002)",0.0
847,25200000.0,"(19.0804198, 72.91072700000002)",0.0
848,,"(19.124745, 72.84956319999998)",1.0
849,23250000.0,"(19.1090341, 72.8629468)",0.0
850,30000000.0,"(19.213018, 72.84149659999999)",0.0
851,,"(19.2380683, 72.8522512)",0.0
852,7999725.0,"(19.1969201, 72.876083)",0.0
853,29501750.0,"(18.9954087, 72.84805820000003)",0.0
854,39998000.0,"(19.0360334, 72.8403901)",0.0
855,12998745.0,"(19.111988, 72.866923)",0.0
856,22002200.0,"(19.2165676, 72.86559820000002)",0.0
857,16000000.0,"(19.2063716, 72.8454272)",0.0
858,17000000.0,"(19.03663, 72.86800190000002)",1.0
859,23300000.0,"(19.1660044, 72.8574153)",0.0
860,15500000.0,"(19.1887013, 72.8350608)",0.0
861,30300000.0,"(19.117982100000006, 72.8485429)",0.0
862,,"(19.0622751, 72.9223725)",0.0
863,,"(19.0522115, 72.900522)",0.0
864,43450000.0,"(19.0322454, 72.85430869999998)",0.0
865,,"(19.0823039, 72.91200040000003)",0.0
866,,"(19.060465, 72.8520262)",0.0
867,24501250.0,"(19.0722861, 72.8275122)",0.0
868,12999920.0,"(19.111988, 72.866923)",0.0
869,8499250.0,"(19.1969201, 72.876083)",0.0
870,25000000.0,"(19.0360334, 72.8403901)",0.0
871,54995715.0,"(19.094047, 72.92266)",0.0
872,42700000.0,"(19.0045997, 72.8493739)",1.0
873,,"(19.1968559, 72.81640449999998)",0.0
874,,"(19.1721672, 72.8720864)",0.0
875,333850000.0,"(18.9970568, 72.81840270000002)",0.0
876,25600000.0,"(19.200991, 72.85015600000001)",0.0
877,19050000.0,"(19.046079, 72.90104050000002)",0.0
878,11505500.0,"(19.188212300000004, 72.8534829)",0.0
879,37500000.0,"(19.0781581, 72.9017872)",0.0
880,16050000.0,"(19.2130374, 72.8188768)",0.0
881,11031000.0,"(19.2059535, 72.8331754)",1.0
882,67997500.0,"(19.060574, 72.85043999999998)",0.0
883,2049000.0,"(19.0446036, 72.84051699999998)",0.0
884,7498500.0,"(19.1014096, 72.89620740000002)",1.0
885,12000500.0,"(18.966529, 72.832171)",0.0
886,8000000.0,"(19.172349, 72.881314)",0.0
887,,"(19.0997179, 72.9171333)",0.0
888,14850000.0,"(19.0813207, 72.90625159999998)",0.0
889,19600000.0,"(19.1172925, 72.88410739999998)",0.0
890,,"(19.1853779, 72.8584758)",0.0
891,17100000.0,"(19.0885849, 72.9077532)",0.0
892,17500000.0,"(19.063991, 72.89389)",0.0
893,87050000.0,"(19.0045997, 72.8493739)",1.0
894,18350000.0,"(19.049715, 72.8767218)",0.0
895,112650000.0,"(18.9977324, 72.8312497)",0.0
896,20800000.0,"(19.1058535, 72.86514199999998)",0.0
897,36003000.0,"(18.9954087, 72.84805820000003)",0.0
898,16001000.0,"(19.0461248, 72.9132122)",0.0
899,22997500.0,"(19.1423522, 72.8449636)",0.0
900,23003050.0,"(19.1752424, 72.97103890000002)",0.0
901,5499250.0,"(19.1141602, 72.9357502)",0.0
902,12675000.0,"(19.1800924, 72.85942940000002)",0.0
903,12750000.0,"(19.2063451, 72.84649379999998)",1.0
904,,"(18.932425, 72.83322)",0.0
905,10027000.0,"(19.1840972, 72.8639816)",1.0
906,,"(19.175552300000003, 72.88071670000002)",0.0
908,38000000.0,"(19.190822, 72.84139200000001)",0.0
909,,"(19.131672, 72.84944780000002)",0.0
910,9417000.0,"(19.1879557, 72.85145279999998)",0.0
911,,"(19.1722413, 72.8468346)",0.0
912,15200000.0,"(19.1289207, 72.8619092)",0.0
913,7799610.0,"(19.1969201, 72.876083)",0.0
914,16002175.0,"(19.0461248, 72.9132122)",0.0
915,18998270.0,"(19.0461248, 72.9132122)",0.0
916,6199375.0,"(19.128564, 72.85186399999998)",0.0
917,,"(19.0459014, 72.82003220000001)",0.0
918,69950000.0,"(19.0165943, 72.8261761)",0.0
919,,"(19.1770593, 72.84138540000002)",0.0
920,25200000.0,"(19.2030927, 72.8500478)",0.0
921,15550000.0,"(19.086287, 72.9064219)",0.0
922,20000000.0,"(19.206129, 72.82235)",0.0
923,11631500.0,"(19.2077515, 72.83633910000002)",0.0
924,,"(19.039379800000006, 72.85371719999998)",1.0
925,38500000.0,"(19.0372959, 72.87871)",0.0
926,25150000.0,"(19.0651765, 72.88300109999999)",0.0
927,17198660.0,"(19.1289207, 72.8619092)",0.0
928,21000000.0,"(19.2175443, 72.8534756)",0.0
929,13000250.0,"(19.1388604, 72.83472900000002)",0.0
930,8498750.0,"(19.0638046, 72.8920434)",0.0
931,45000000.0,"(19.0770493, 72.8425412)",0.0
932,22450000.0,"(19.1328978, 72.83810799999998)",0.0
933,11462500.0,"(19.0623672, 72.89444250000003)",1.0
935,,"(19.0754753, 72.9059875)",0.0
936,38100000.0,"(19.1139004, 72.8524015)",0.0
937,13750000.0,"(19.111159, 72.9324628)",0.0
938,24000000.0,"(19.154588, 72.842697)",0.0
939,,"(19.2150704, 72.8437912)",0.0
940,14900000.0,"(19.1296654, 72.93163609999998)",0.0
941,26950000.0,"(19.1277602, 72.83223009999998)",0.0
942,10999875.0,"(19.0282347, 72.8785587)",0.0
943,11001300.0,"(19.111988, 72.866923)",0.0
944,17902750.0,"(19.160481, 72.9454193)",0.0
945,16001100.0,"(19.071795, 72.86294199999998)",0.0
946,39495500.0,"(19.1647698, 72.9544635)",0.0
947,30400000.0,"(19.217073000000006, 72.86489)",0.0
948,48250000.0,"(19.0710831, 72.8396468)",0.0
949,31000000.0,"(19.1650197, 72.94313989999998)",1.0
950,,"(18.9798426, 72.826207)",0.0
951,,"(19.0859748, 72.8887001)",0.0
952,69100000.0,"(19.0408918, 72.86529499999997)",0.0
953,,"(19.1146146, 72.8840941)",0.0
954,,"(18.9828144, 72.838889)",0.0
955,24600000.0,"(19.1103579, 72.87000309999998)",0.0
956,12500000.0,"(19.1980732, 72.84262290000002)",0.0
957,14000000.0,"(19.1289207, 72.8619092)",0.0
958,21998000.0,"(19.078596, 72.85396479999999)",0.0
959,61998890.0,"(19.094047, 72.92266)",0.0
960,12000000.0,"(19.1388604, 72.83472900000002)",0.0
961,19800800.0,"(19.1289207, 72.8619092)",0.0
962,15900000.0,"(19.0515968, 72.87512269999998)",0.0
963,19200000.0,"(19.2086274, 72.83406819999998)",0.0
964,,"(19.0099129, 72.8426858)",0.0
965,11150000.0,"(19.1980763, 72.81803149999998)",0.0
966,25700000.0,"(19.1148827, 72.90315059999998)",0.0
967,14750000.0,"(19.0803195, 72.89798640000002)",0.0
968,13350000.0,"(19.0659967, 72.89374850000002)",0.0
969,9518500.0,"(19.1990211, 72.86069140000002)",0.0
970,,"(19.1377768, 72.8634699)",0.0
971,27350000.0,"(19.1441144, 72.83854609999999)",0.0
