price,longitude,latitude,bathroom,coord,bhk,sqft
20000.0,78.56679489999998,17.3635077,,"(17.3635077, 78.56679489999999)",2.0,1100.0
16500.0,80.1418063,12.9533073,,"(12.9533073, 80.1418063)",3.0,1490.0
,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,4000.0
,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,3100.0
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,850.0
65000.0,13.003388404846193,80.25928497314453,,"(13.0065012, 80.25223059999999)",3.0,1900.0
90000.0,78.486671,17.385044,,"(17.385044, 78.486671)",5.0,3100.0
8500.0,80.20127868652344,13.053340911865234,,"(17.385044, 78.486671)",1.0,
30000.0,13.110029999999998,80.25738,,"(13.1098085, 80.2574228)",3.0,1421.0
8000.0,12.97907829284668,80.21918487548828,,"(12.9771281, 80.22274589999999)",1.0,
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,800.0
20000.0,13.011861801147461,80.18938446044922,,"(17.385044, 78.486671)",3.0,1200.0
75000.0,80.24823289999998,13.0065799,,"(13.0065799, 80.24823289999999)",4.0,2400.0
11000.0,80.1966073,13.109253500000001,,"(13.1092535, 80.1966073)",2.0,775.0
40000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1500.0
22000.0,80.21517800000002,12.963778,,"(12.963778, 80.21517800000001)",4.0,3000.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
7500.0,80.15410279999998,13.1274616,,"(13.1274616, 80.15410279999999)",1.0,
10000.0,13.098527908325195,80.13507843017578,,"(17.385044, 78.486671)",2.0,1600.0
13000.0,13.063371658325195,80.21894836425781,,"(17.385044, 78.486671)",2.0,990.0
18000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1000.0
,12.963536571721999,80.24660486782459,,"(12.9634486, 80.2463944)",4.0,2600.0
85000.0,12.963536571721999,80.24660486782459,,"(12.9634486, 80.2463944)",4.0,2600.0
8000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,750.0
22000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",2.0,
14000.0,13.118229866027832,80.23758697509766,,"(13.1130646, 80.236086)",2.0,850.0
16000.0,12.958837509155273,80.18464660644531,,"(17.385044, 78.486671)",3.0,1300.0
25000.0,13.079229354858398,80.21467590332031,,"(17.4508429, 78.4786192)",3.0,1500.0
14000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1100.0
5000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,815.0
5000.0,13.123025894165039,80.03052520751953,,"(17.385044, 78.486671)",1.0,
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,550.0
25000.0,12.933233,80.236287,,"(17.385044, 78.486671)",3.0,1500.0
6000.0,80.09766479999998,12.923557699999998,,"(12.9235577, 80.09766479999999)",1.0,
,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,3000.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1150.0
7750.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1100.0
13500.0,13.0306883608943,80.1769834099709,,"(13.0160563, 80.1809241)",1.0,
6000.0,13.005549,79.987092,,"(13.0048923, 79.98699719999999)",2.0,759.0
11000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1100.0
10000.0,80.25450169999998,13.1315643,,"(13.1315643, 80.25450169999999)",2.0,800.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1100.0
14000.0,80.16233670000001,13.034395199999999,,"(13.0343952, 80.1623367)",2.0,800.0
10000.0,12.909409179953697,80.18236591027474,,"(17.385044, 78.486671)",3.0,1200.0
18000.0,12.882985,80.199141,,"(12.8834392, 80.199561)",2.0,
17000.0,80.21596770000001,13.057991099999999,,"(13.0579911, 80.2159677)",2.0,900.0
20000.0,13.057506561279295,80.22505187988281,,"(17.385044, 78.486671)",3.0,1450.0
18000.0,13.144630432128904,80.18716430664062,,"(13.0534467, 80.2235188)",2.0,900.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1000.0
11000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,900.0
8000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
35000.0,13.039969,80.13157199999998,,"(13.0435615, 80.13013020000001)",3.0,1825.0
10000.0,13.043701171875,80.20023345947266,,"(17.385044, 78.486671)",2.0,800.0
6000.0,80.13357579999999,13.130848199999999,,"(13.1308482, 80.1335758)",1.0,
4500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
65000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,2400.0
11000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
24000.0,12.9398848707143,80.237377385139,,"(17.385044, 78.486671)",2.0,1236.0
21000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1772.0
5000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
24500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
12500.0,80.1918523,13.0465038,,"(13.0465038, 80.1918523)",1.0,
14000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1100.0
28000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1640.0
7000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
40000.0,78.40306329999999,17.494850800000002,,"(17.4948508, 78.4030633)",3.0,1540.0
70000.0,12.840727,80.231951,,"(12.840325, 80.231961)",4.0,2700.0
11500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,980.0
12500.0,13.063374519348145,80.21894836425781,,"(17.4062834, 78.489987)",1.0,
28000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",3.0,
7500.0,13.119636535644533,80.13860321044922,,"(17.385044, 78.486671)",2.0,700.0
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
15500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
8500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
23000.0,13.079681396484375,80.21477508544922,,"(13.1030558, 80.1993581)",2.0,1350.0
10000.0,12.768464,79.962851,,"(12.768422, 79.96285200000001)",3.0,1200.0
13000.0,13.13117790222168,80.25167846679688,,"(13.1315643, 80.25450169999999)",2.0,
10000.0,12.819294,80.028068,,"(12.8192856, 80.0280686)",1.0,
14000.0,13.069388389587402,80.20878601074219,,"(17.385044, 78.486671)",2.0,700.0
37000.0,78.56679489999998,17.3635077,,"(17.3635077, 78.56679489999999)",3.0,1600.0
22000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1900.0
7000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,450.0
15000.0,13.13849925994873,80.1343765258789,,"(13.1308482, 80.1335758)",3.0,1212.0
,80.26564580000002,13.0402735,,"(13.0402735, 80.26564580000002)",3.0,3000.0
85000.0,78.5044874,17.437177600000002,,"(17.4371776, 78.5044874)",4.0,2200.0
,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,3400.0
8500.0,13.04335880279541,80.2005844116211,,"(17.385044, 78.486671)",2.0,924.0
15000.0,13.047353744506836,80.229736328125,,"(17.385044, 78.486671)",2.0,950.0
60000.0,80.24266309999999,13.058726199999999,,"(13.0587262, 80.2426631)",2.0,1300.0
8500.0,80.1032875,13.1264468,,"(13.1264468, 80.1032875)",2.0,1200.0
7000.0,12.8060781955719,80.0881326198578,,"(12.8053463, 80.0882345)",2.0,935.0
9000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,780.0
25000.0,12.807083,80.214028,,"(12.8068767, 80.2140751)",4.0,2333.0
19800.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,700.0
12500.0,12.887897491455078,80.14379119873047,,"(17.385044, 78.486671)",2.0,1160.0
30000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
70000.0,80.26564580000002,13.0402735,,"(13.0402735, 80.26564580000002)",3.0,1800.0
12500.0,80.15199229999999,13.0610135,,"(13.0610135, 80.1519923)",2.0,950.0
55000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1750.0
,80.25223059999998,13.006501199999999,,"(13.0065012, 80.25223059999999)",6.0,5800.0
,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,2700.0
8500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
10500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
10000.0,80.09766479999998,12.923557699999998,,"(12.9235577, 80.09766479999999)",2.0,980.0
25000.0,12.94041347503662,80.23832702636719,,"(17.385044, 78.486671)",2.0,1100.0
25000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",2.0,1100.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
15000.0,80.2595053,12.981282499999999,,"(12.9812825, 80.2595053)",2.0,600.0
12000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",1.0,
23000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",2.0,1000.0
,13.028236389160154,80.258544921875,,"(17.385044, 78.486671)",3.0,2700.0
7000.0,80.1800043,13.0822085,,"(13.0822085, 80.1800043)",1.0,
15000.0,80.2295152,12.9179203,,"(12.9179203, 80.2295152)",2.0,1150.0
30000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",3.0,1850.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,900.0
,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,3000.0
15000.0,80.21517800000002,12.963778,,"(12.963778, 80.21517800000001)",2.0,950.0
8000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,800.0
50000.0,12.94731616973877,80.2547607421875,,"(12.956043, 80.258866)",3.0,2100.0
60000.0,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,3000.0
18000.0,79.9808668,12.6935619,,"(12.6935619, 79.9808668)",3.0,2200.0
,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,5000.0
18000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1000.0
22000.0,13.132317543029785,80.1493148803711,,"(17.385044, 78.486671)",3.0,1600.0
20000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1680.0
20000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1500.0
70000.0,13.150708198547365,80.23037719726562,,"(17.385044, 78.486671)",3.0,1900.0
8500.0,80.15410279999998,13.1274616,,"(13.1274616, 80.15410279999999)",2.0,700.0
8500.0,13.128450393676758,80.24213409423828,,"(17.385044, 78.486671)",2.0,850.0
25000.0,80.1800043,13.0822085,,"(13.0822085, 80.1800043)",3.0,1250.0
60000.0,12.966734886169435,80.24443054199219,,"(17.385044, 78.486671)",4.0,4500.0
18000.0,80.1966073,13.109253500000001,,"(13.1092535, 80.1966073)",2.0,1000.0
37000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1900.0
50000.0,12.99952793121338,80.25957489013672,,"(12.9981914, 80.2583767)",3.0,1750.0
30000.0,13.0441544,80.1212217,,"(13.0444545, 80.1198927)",2.0,1460.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
30000.0,12.969216346740724,80.2613754272461,,"(17.385044, 78.486671)",3.0,
80000.0,12.966734886169435,80.24443054199219,,"(17.385044, 78.486671)",5.0,5000.0
15000.0,80.15410279999998,13.1274616,,"(13.1274616, 80.15410279999999)",3.0,1200.0
6000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,675.0
15000.0,13.043867111206055,80.20073699951172,,"(17.385044, 78.486671)",2.0,900.0
6500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
9000.0,13.04335880279541,80.2005844116211,,"(17.385044, 78.486671)",2.0,800.0
10000.0,13.011861801147461,80.18938446044922,,"(17.385044, 78.486671)",1.0,
26000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1640.0
6500.0,80.16921719999998,13.064141900000001,,"(13.0641419, 80.16921719999999)",1.0,
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,820.0
80000.0,13.028236389160154,80.258544921875,,"(17.385044, 78.486671)",3.0,2200.0
45000.0,13.031590461730955,80.25721740722656,,"(17.385044, 78.486671)",3.0,2000.0
12000.0,80.24266309999999,13.058726199999999,,"(13.0587262, 80.2426631)",1.0,
24000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1500.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1350.0
19000.0,80.22274589999998,12.9771281,,"(12.9771281, 80.22274589999999)",2.0,850.0
12500.0,12.92547607421875,79.91175079345703,,"(17.385044, 78.486671)",3.0,1527.0
10500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,765.0
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,950.0
7500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,650.0
9000.0,77.62862899999998,12.911679,,"(12.911679, 77.62862899999999)",2.0,1400.0
30000.0,12.9758992,80.20755290000002,,"(12.9760111, 80.2076297)",2.0,1215.0
21500.0,13.079367637634276,80.1797866821289,,"(13.0822085, 80.1800043)",3.0,1210.0
21000.0,80.15410279999998,13.1274616,,"(13.1274616, 80.15410279999999)",3.0,2100.0
,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,3000.0
60000.0,13.031590461730955,80.25721740722656,,"(17.385044, 78.486671)",3.0,2200.0
,13.048054695129395,80.23056030273438,,"(13.0190041, 80.2742071)",,
43000.0,13.07262134552002,80.2421646118164,,"(17.385044, 78.486671)",3.0,1900.0
10500.0,80.1979325,13.0368114,,"(13.0368114, 80.1979325)",1.0,
25000.0,80.198785,13.1194943,,"(13.1194943, 80.198785)",3.0,1730.0
21000.0,80.19695430000002,13.0630671,,"(13.0630671, 80.19695430000002)",2.0,950.0
3500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
6500.0,13.039926528930664,80.09412384033203,,"(13.0473889, 80.1119721)",1.0,
75000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1850.0
40000.0,80.2456735,13.085726300000001,,"(13.0857263, 80.2456735)",3.0,1500.0
18000.0,13.036721229553224,80.27519989013672,,"(13.0465038, 80.1918523)",2.0,850.0
19500.0,13.029911041259766,80.15869903564453,,"(12.9771281, 80.22274589999999)",2.0,850.0
23000.0,80.26544059999998,12.993482,,"(12.993482, 80.26544059999999)",2.0,790.0
12500.0,13.059988021850586,80.18809509277344,,"(17.385044, 78.486671)",2.0,
7500.0,80.1251719,13.076020800000002,,"(13.0760208, 80.1251719)",2.0,800.0
58000.0,80.24823289999998,13.0065799,,"(13.0065799, 80.24823289999999)",3.0,1750.0
7500.0,13.127399444580078,80.28517150878906,,"(17.385044, 78.486671)",1.0,
15000.0,80.22274589999998,12.9771281,,"(12.9771281, 80.22274589999999)",2.0,950.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,500.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
22000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1422.0
9000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
9500.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
8500.0,78.46809019999998,17.396373800000003,,"(17.3963738, 78.46809019999999)",2.0,850.0
30000.0,13.060175895690918,80.23833465576172,,"(17.385044, 78.486671)",3.0,1550.0
,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,4500.0
15000.0,80.150689,12.9491766,,"(12.9491766, 80.150689)",2.0,950.0
53000.0,12.982264518737793,80.25839233398438,,"(13.0065799, 80.24823289999999)",3.0,2000.0
,13.060118675231935,80.23892974853516,,"(13.0190041, 80.2742071)",3.0,2400.0
,13.060079574584961,80.23851776123047,,"(13.0190041, 80.2742071)",4.0,3600.0
19000.0,80.198785,13.1194943,,"(13.1194943, 80.198785)",2.0,1300.0
16500.0,13.144552230834961,80.18709564208984,,"(13.0579911, 80.2159677)",2.0,800.0
22000.0,12.969216346740724,80.2613754272461,,"(17.385044, 78.486671)",2.0,980.0
22000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1080.0
40000.0,78.4786192,17.450842899999998,,"(17.4508429, 78.4786192)",2.0,1350.0
30000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1422.0
60000.0,80.2476772,12.8984754,,"(12.8984754, 80.2476772)",4.0,2500.0
15000.0,13.128865242004395,80.24141693115234,,"(17.385044, 78.486671)",3.0,1800.0
9000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
12000.0,80.1032875,13.1264468,,"(13.1264468, 80.1032875)",3.0,1800.0
13000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,
27000.0,80.25223059999998,13.006501199999999,,"(13.0065012, 80.25223059999999)",2.0,1090.0
6000.0,12.96171608,79.97434872,,"(17.385044, 78.486671)",2.0,885.0
58000.0,13.003668,80.25747,,"(12.9887396, 80.2556118)",3.0,1850.0
11000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",1.0,
15000.0,13.026728630065918,80.271240234375,,"(17.385044, 78.486671)",1.0,
25000.0,12.966734886169435,80.24443054199219,,"(17.385044, 78.486671)",2.0,1000.0
22000.0,13.052297592163086,80.21143341064453,,"(13.0579911, 80.2159677)",2.0,700.0
45000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",3.0,1900.0
12000.0,12.930341,80.196754,,"(12.9307482, 80.1967751)",1.0,
50000.0,80.24823289999998,13.0065799,,"(13.0065799, 80.24823289999999)",3.0,2000.0
35000.0,80.2456735,13.085726300000001,,"(13.0857263, 80.2456735)",3.0,1500.0
16000.0,80.26564580000002,13.0402735,,"(13.0402735, 80.26564580000002)",1.0,
12000.0,12.983258247375488,80.26066589355469,,"(13.0065799, 80.24823289999999)",1.0,
13000.0,80.22274589999998,12.9771281,,"(12.9771281, 80.22274589999999)",2.0,600.0
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1100.0
30000.0,12.94041347503662,80.23832702636719,,"(17.385044, 78.486671)",3.0,1800.0
24000.0,80.22212069999998,13.123841899999999,,"(13.1238419, 80.22212069999999)",2.0,1200.0
17000.0,80.24823289999998,13.0065799,,"(13.0065799, 80.24823289999999)",2.0,900.0
25000.0,80.1800043,13.0822085,,"(13.0822085, 80.1800043)",2.0,1500.0
10000.0,79.57528669999998,10.471229699999999,,"(10.4712297, 79.57528669999999)",2.0,700.0
,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,2500.0
20000.0,80.2295152,12.9179203,,"(12.9179203, 80.2295152)",3.0,1685.0
9000.0,12.9708621,80.14652170000002,,"(12.9639534, 80.164124)",1.0,
10000.0,80.22357199999998,13.031169,,"(13.031169, 80.22357199999999)",1.0,
11000.0,12.97907829284668,80.21918487548828,,"(12.9771281, 80.22274589999999)",1.0,
35000.0,13.039416313171387,80.19991302490234,,"(17.365589, 78.3835527)",3.0,1750.0
47000.0,13.028236389160154,80.258544921875,,"(17.385044, 78.486671)",2.0,1300.0
14000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1400.0
37000.0,12.990213,80.263529570673,,"(12.9899027, 80.264484)",2.0,1200.0
12500.0,80.2235188,13.053446699999999,,"(13.0534467, 80.2235188)",2.0,900.0
20000.0,78.4722542,17.3915762,,"(17.3915762, 78.4722542)",2.0,700.0
9000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,700.0
19000.0,13.14457893371582,80.18712615966797,,"(13.0534467, 80.2235188)",2.0,800.0
9000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,900.0
6000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,550.0
16500.0,13.129083633422852,80.24142456054688,,"(17.385044, 78.486671)",1.0,
2000.0,13.0124160787545,80.16565890836941,,"(13.0123861, 80.1653221)",,
,80.2456735,13.085726300000001,,"(13.0857263, 80.2456735)",4.0,3200.0
50000.0,13.0350846,80.2534391,,"(13.0282188, 80.25617869999999)",3.0,1600.0
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1000.0
17000.0,78.486671,17.385044,,"(17.385044, 78.486671)",,
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",,
10000.0,13.07817840576172,80.15326690673828,,"(17.385044, 78.486671)",1.0,
8500.0,13.038177490234375,80.15483856201172,,"(13.0343952, 80.1623367)",1.0,
9500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
40000.0,12.914312,80.2269608,,"(12.9145562, 80.22638769999999)",3.0,1564.0
7000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,890.0
19000.0,80.15199229999999,13.0610135,,"(13.0610135, 80.1519923)",2.0,1250.0
13000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,600.0
8000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
11500.0,13.108839988708494,80.2483139038086,,"(17.385044, 78.486671)",2.0,650.0
25000.0,13.144596099853516,80.18716430664062,,"(17.385044, 78.486671)",3.0,1100.0
14619.0,12.829624,80.083812,,"(12.8152647, 80.08379339999999)",3.0,1190.0
12000.0,13.032764434814453,80.17268371582031,,"(17.385044, 78.486671)",2.0,750.0
18000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1150.0
22000.0,13.144593238830565,80.18716430664062,,"(13.0465038, 80.1918523)",2.0,800.0
18000.0,13.144645690917967,80.1871337890625,,"(13.0579911, 80.2159677)",2.0,950.0
7500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
21000.0,12.917319,80.22973499999998,,"(12.7755465, 80.2181567)",3.0,1800.0
28000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1350.0
21000.0,12.8999803,80.2344703,,"(12.9013441, 80.2357742)",3.0,1147.0
7500.0,80.09766479999998,12.923557699999998,,"(12.9235577, 80.09766479999999)",2.0,1000.0
11000.0,13.052297592163086,80.21143341064453,,"(13.0579911, 80.2159677)",1.0,
40000.0,12.9420926761501,80.231837,,"(17.385044, 78.486671)",4.0,2800.0
13000.0,13.049006462097168,80.11026000976562,,"(13.0473889, 80.1119721)",2.0,
20000.0,13.0689459,80.2341574,,"(17.385044, 78.486671)",3.0,1000.0
18000.0,12.864663124084473,80.07218170166016,,"(17.385044, 78.486671)",3.0,1250.0
12000.0,13.040743827819824,80.19094848632812,,"(13.036637, 80.198386)",2.0,860.0
17000.0,12.892507,80.187462,,"(12.8784819, 80.19332899999999)",3.0,1784.0
13000.0,80.20684179999998,13.0685922,,"(13.0685922, 80.20684179999999)",2.0,600.0
30000.0,12.875541,80.107373,,"(12.8751309, 80.107755)",3.0,1900.0
15000.0,78.40306329999999,17.494850800000002,,"(17.4948508, 78.4030633)",2.0,1000.0
8500.0,13.079462051391602,80.2145767211914,,"(13.0822085, 80.1800043)",1.0,
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1038.0
9000.0,13.07104206085205,80.26024627685547,,"(17.385044, 78.486671)",1.0,
9000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
13000.0,13.099081039428713,80.24270629882812,,"(13.0819143, 80.1517642)",2.0,1000.0
25000.0,13.011861801147461,80.18938446044922,,"(17.385044, 78.486671)",3.0,
16000.0,13.087909,80.11131,,"(17.385044, 78.486671)",3.0,1540.0
8000.0,12.8460812,80.0580511,,"(12.8491786, 80.06647339999999)",2.0,840.0
17000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,800.0
9700.0,12.94465160369873,80.15796661376953,,"(17.385044, 78.486671)",2.0,990.0
,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,833.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
25000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1255.0
25000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1254.0
12000.0,12.9855709075928,80.2014541625977,,"(17.385044, 78.486671)",2.0,900.0
13000.0,13.0064334869385,80.15122985839841,,"(17.385044, 78.486671)",2.0,1105.0
23500.0,80.2235188,13.053446699999999,,"(13.0534467, 80.2235188)",2.0,1000.0
13000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,800.0
15000.0,80.1918523,13.0465038,,"(13.0465038, 80.1918523)",2.0,750.0
20000.0,13.03843593597412,80.22337341308594,,"(13.031169, 80.22357199999999)",2.0,850.0
15000.0,12.935771942138672,80.09375762939453,,"(12.9235577, 80.09766479999999)",2.0,1100.0
13000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
,13.076775550842285,80.2426986694336,,"(17.385044, 78.486671)",2.0,1250.0
30000.0,13.05813694000244,80.2242431640625,,"(13.0429224, 80.2475311)",2.0,1000.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
25000.0,12.8145767,80.03723620000002,,"(12.8145657, 80.0374452)",2.0,1086.0
12000.0,80.1800043,13.0822085,,"(13.0822085, 80.1800043)",2.0,1000.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1200.0
75000.0,78.486671,17.385044,,"(17.385044, 78.486671)",4.0,2800.0
30000.0,13.10046,80.18918680670279,,"(13.0999013, 80.1890397)",3.0,1330.0
26000.0,78.42794190000001,17.391485199999998,,"(17.3914852, 78.4279419)",2.0,
45000.0,78.4786192,17.450842899999998,,"(17.4508429, 78.4786192)",3.0,1600.0
20000.0,13.07168960571289,80.21044921875,,"(13.0685922, 80.20684179999999)",2.0,950.0
18000.0,12.785049,80.21101800000002,,"(12.7855312, 80.2114288)",2.0,1141.0
30000.0,13.0487898519748,80.1937818628662,,"(13.0465038, 80.1918523)",3.0,1183.0
,13.058109283447266,80.22429656982422,,"(17.385044, 78.486671)",3.0,1800.0
4500.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
19000.0,78.486671,17.385044,,"(17.385044, 78.486671)",3.0,1700.0
37000.0,13.0793808634448,80.1806207543111,,"(17.385044, 78.486671)",3.0,1600.0
12000.0,13.04961395263672,80.16912841796875,,"(17.385044, 78.486671)",2.0,1100.0
10000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1000.0
20000.0,13.0769681310015,80.2257330868338,,"(17.385044, 78.486671)",2.0,1000.0
25000.0,12.8938131,80.227836,,"(12.8939417, 80.22829940000001)",2.0,
18000.0,13.099249839782715,80.2427749633789,,"(17.385044, 78.486671)",2.0,1100.0
24000.0,12.957749537302401,80.2386762448628,,"(12.9578337, 80.23875439999999)",3.0,1700.0
18000.0,13.0465207063562,80.1317487138749,,"(17.385044, 78.486671)",2.0,1200.0
15000.0,13.133875846862793,80.2275161743164,,"(17.385044, 78.486671)",3.0,1040.0
15500.0,13.044944763183596,80.15003967285156,,"(17.385044, 78.486671)",2.0,937.0
15000.0,12.917319,80.22973499999998,,"(12.7755465, 80.2181567)",2.0,1274.0
12000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1200.0
7000.0,78.486671,17.385044,,"(17.385044, 78.486671)",1.0,
19000.0,12.868016242981,80.07244873046879,,"(17.385044, 78.486671)",3.0,1475.0
90000.0,12.99822998046875,80.2682876586914,,"(17.385044, 78.486671)",3.0,2200.0
15000.0,78.486671,17.385044,,"(17.385044, 78.486671)",2.0,1100.0
50000.0,13.056779,80.242807,,"(17.385044, 78.486671)",3.0,1620.0
19000.0,12.872347,80.20559899999998,,"(17.4474683, 78.3555997)",2.0,1250.0
50000.0,78.486671,17.385044,,"(17.385044, 78.486671)",7.0,3700.0
9000.0,13.024020195007301,80.2238998413086,,"(17.360219, 78.504598)",1.0,
