price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides
"₹ 24,000",2 BHK Builder Floor for rent in Patel Nagar West,28.652429580688477,77.16432189941406,1 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North,"Garden/Park, Main Road",,
"₹ 55,000","3 BHK House for rent in Uday Park, South Extension 1200 sqft",,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,South,Garden/Park,1 Open,Same Premise
"₹ 14,000",2 BHK Builder Floor for rent in Mayur Vihar 1 700 sqft,28.613574981689453,77.29065704345703,2 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 12,000",2 BHK Builder Floor for rent in Laxmi Nagar 700 sqft,,,2 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 28,000","4 BHK Builder Floor for rent in Dayanand Vihar, Anand Vihar 2700 sqft",28.644325256347656,77.30345153808594,1 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,East,Main Road,,
"₹ 30,000",3 BHK Builder Floor for rent in Anand Vihar 1800 sqft,28.652740478515625,77.30654907226562,4 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North,Garden/Park,,
"₹ 30,000",3 BHK Builder Floor for rent in Vivek Vihar 1800 sqft,28.66965675354004,77.31678771972656,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Main Road,,
"₹ 22,000","2 BHK Builder Floor for rent in Jagriti Enclave, Anand Vihar 1800 sqft",28.649553298950195,77.3132553100586,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,Garden/Park,,
"₹ 20,000","2 BHK Builder Floor for rent in Vigyan Vihar, Surajmal Vihar 1800 sqft",28.66115379333496,77.31230926513672,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,,
"₹ 8,000",1 BHK Builder Floor for rent in Govindpuri Main,28.537752151489258,77.26180267333984,1 out of 5 Floors,Unfurnished,Bachelors,1,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 14,000",2 BHK House for rent in Rohini 50 sqyrd,,,,Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 75,000",3 BHK Builder Floor for rent in Greater Kailash 3 1700 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 90,000",3 BHK Builder Floor for rent in Greater Kailash 2 1800 sqft,28.534725189208984,77.24182891845703,2 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North - East,Garden/Park,,
"₹ 9,000",2 BHK Apartment for rent in Chhattarpur 79 sqyrd,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 14,000",2 BHK Apartment for rent in Mayur Vihar 3 750 sqft,28.61469078063965,77.3330307006836,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,,
"₹ 62,000",3 BHK Builder Floor for rent in Greater Kailash 1 2100 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,South,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 26,000",3 BHK Builder Floor for rent in Vikaspuri Block F 125 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,North - East,"Garden/Park, Main Road",2 Covered,
"₹ 55,000",2 BHK Builder Floor for rent in Greater Kailash 2 1350 sqft,28.534725189208984,77.24182891845703,Ground out of 3 Floors,Furnished,Bachelors/Family,2,1,Immediately,East,Main Road,,
"₹ 45,000",3 BHK House for rent in Saket 1800 sqft,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors,3,3,Immediately,North - East,"Main Road, Garden/Park",,
₹ 1.1 Lac,3 BHK Builder Floor for rent in Greater Kailash Enclave 1 1500 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"2 Covered, 2 Open",
"₹ 75,000",3 BHK Builder Floor for rent in Chittaranjan Park 2000 sqft,28.537872314453125,77.24923706054688,3 out of 4 Floors,Unfurnished,Bachelors,3,3,Immediately,North - East,Garden/Park,,
"₹ 18,500",3 BHK Apartment for rent in Hari Nagar 900 sqft,,,3 out of 4 Floors,Unfurnished,Bachelors/Family,3,,Immediately,,,,
"₹ 48,000",3 BHK Builder Floor for rent in Greater Kailash 2 1400 sqft,28.534725189208984,77.24182891845703,1 out of 3 Floors,Furnished,Bachelors/Family,3,2,Immediately,North - West,Garden/Park,,
"₹ 70,000",3 BHK Builder Floor for rent in Gulmohar Park 1800 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",
₹ 2 Lac,6 BHK Villa for rent in Panchsheel Park 350 sqyrd,28.54358673095703,77.21442413330078,,Unfurnished,Bachelors/Family,7,3,Immediately,North,Main Road,,
"₹ 26,000","2 BHK Builder Floor for rent in Arjun Nagar, Safdarjung Enclave 900 sqft",28.560495376586914,77.1986312866211,2 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 20,000","3 BHK Builder Floor for rent in DLF Chattarpur Farms, Chhattarpur",28.487326,77.155952,,,,,,,,,,
₹ 1.2 Lac,4 BHK Builder Floor for rent in Safdarjung Enclave 2100 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,2 Covered,
"₹ 82,000",3 BHK Builder Floor for rent in Greater Kailash 1 1500 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,2 Covered,
"₹ 85,000",3 BHK Builder Floor for rent in Greater Kailash 2 1750 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,2 Covered,
"₹ 37,000","2 BHK Builder Floor for rent in Patel Nagar East, Patel Nagar",28.64567756652832,77.17430114746094,3 out of 4 Floors,Furnished,Bachelors,2,1,Immediately,North,Main Road,,
"₹ 20,000","2 BHK Builder Floor for rent in Jagriti Enclave, Anand Vihar 1000 sqft",,,1 out of 4 Floors,Semi-Furnished,Family,2,2,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",
₹ 1.5 Lac,4 BHK Builder Floor for rent in Greater Kailash 2 2410 sqft,,,3 out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,2 Covered,
"₹ 55,000",2 BHK Builder Floor for rent in Sarvapriya Vihar 1500 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,North,Garden/Park,1 Covered,Same Premise
"₹ 65,000",3 BHK Builder Floor for rent in Saket 2250 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,1,Immediately,East,"Garden/Park, Main Road","2 Covered, 1 Open",
"₹ 60,000","3 BHK Builder Floor for rent in South Extension 2, South Ex 2 1400 sqft",28.563888549804688,77.22004699707031,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,East,"Main Road, Garden/Park",,
"₹ 20,000",2 BHK Apartment for rent in Vasundhara Enclave 850 sqft,,,2 out of 3 Floors,Furnished,Bachelors/Family,2,1,Immediately,,,"1 Covered, 1 Open",
"₹ 45,000",2 BHK Builder Floor for rent in Greater Kailash 1 2000 sqft,28.546226501464844,77.23592376708984,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North,Main Road,1 Open,
"₹ 50,000",3 BHK Apartment for rent in Vasant Kunj 1550 sqft,28.5267276763916,77.15332794189453,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North - East,Garden/Park,2 Open,
"₹ 23,500",3 BHK Builder Floor for rent in Pitampura 100 sqyrd,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,North - East,Main Road,"1 Covered, 1 Open",Same Premise
₹ 1.2 Lac,3 BHK Builder Floor for rent in Defence Colony 217 sqyrd,,,2 out of 3 Floors,Furnished,Bachelors/Family,3,3,Immediately,West,Garden/Park,2 Open,Same Premise
"₹ 11,000",1 BHK Apartment for rent in Pitampura,28.698162078857422,77.14628601074219,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North,"Garden/Park, Main Road",1 Open,
"₹ 18,000",1 BHK Builder Floor for rent in Vikaspuri,28.637765884399414,77.07596588134766,1 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,North,Garden/Park,1 Open,
"₹ 60,000",4 BHK Builder Floor for rent in Janakpuri Block C2A 325 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,North - East,"Garden/Park, Main Road",2 Covered,
"₹ 34,000",2 BHK Apartment for rent in Vasant Kunj 1100 sqft,28.52656364440918,77.14410400390625,,Semi-Furnished,Bachelors,2,,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 22,500","1 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj",28.53838483,77.09200984,,,,,,,,,,
"₹ 55,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1700 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 35,000",3 BHK Builder Floor for rent in Surajmal Vihar 180 sqyrd,28.663230895996094,77.30929565429688,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,,,
"₹ 55,000",4 BHK Builder Floor for rent in Anand Vihar 360 sqyrd,28.652740478515625,77.30654907226562,2 out of 4 Floors,Semi-Furnished,Bachelors,4,2,Immediately,East,,,
"₹ 35,000",3 BHK Builder Floor for rent in Surajmal Vihar 1620 sqft,,,2 out of 4 Floors,Semi-Furnished,Family,3,2,Immediately,North,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 29,000","3 BHK Apartment for rent in Park View Apartments, Dwarka Sector 12 1650 sqft",28.5960157793376,77.0449342566618,,,,,,,,,,
"₹ 21,000",1 BHK Builder Floor for rent in Green Park,28.557674407958984,77.20368957519531,2 out of 3 Floors,Furnished,Bachelors,1,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 14,000",1 BHK House for rent in Model Town Phase 2,28.7057914733887,77.190299987793,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,1 Open,
"₹ 55,000","3 BHK Builder Floor for rent in Shivalik, Malviya Nagar 1480 sqft",,,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,North,Garden/Park,1 Covered,
"₹ 55,000","3 BHK Builder Floor for rent in Shivalik, Malviya Nagar 1490 sqft",,,Ground out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,1 Covered,Same Premise
"₹ 25,500","3 BHK Apartment for rent in Rashi Apartments, Dwarka Sector 7 1750 sqft",28.593891,77.0722054425571,,,,,,,,,,
"₹ 16,000","2 BHK Apartment for rent in Krishna Park Extension, Tilak Nagar",28.638565063476562,77.08274841308594,2 out of 3 Floors,Furnished,Bachelors,1,1,Immediately,,,,
"₹ 70,000",4 BHK Apartment for rent in Chittaranjan Park 300 sqyrd,77.24923706054688,28.537872314453125,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,,Garden/Park,,
"₹ 6,500",1 BHK House for rent in Nangli Sakrawati,,,1 out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 90,000",3 BHK Builder Floor for rent in Panchsheel Enclave 1900 sqft,,,2 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,2 Covered,
"₹ 19,000",3 BHK Builder Floor for rent in Mayur Vihar 1 1100 sqft,28.606142044067383,77.29425811767578,2 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 75,000",3 BHK Builder Floor for rent in Greater Kailash 2 1870 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,2 Covered,Same Premise
"₹ 85,000","3 BHK Builder Floor for rent in RWA Flats, Saket 1740 sqft",28.523357,77.215735,,,,,,,,,,
"₹ 20,000",1 BHK Apartment for rent in Mayur Vihar 2,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North - East,"Garden/Park, Main Road",2 Open,
"₹ 12,000",1 BHK Builder Floor for rent in Laxmi Nagar,28.633563995361328,77.28553009033203,Ground out of 4 Floors,Semi-Furnished,Bachelors,1,,Immediately,North - East,"Garden/Park, Main Road",,
₹ 1.6 Lac,3 BHK Builder Floor for rent in Gulmohar Park 3490 sqft,28.55706024169922,77.21258544921875,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,East,Main Road,2 Covered,Same Premise
₹ 1.3 Lac,4 BHK Builder Floor for rent in Gulmohar Park 2190 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,2 Covered,Same Premise
"₹ 17,000","2 BHK Builder Floor for rent in Govindpuri Extension, Kalkaji 70 sqyrd",28.46895408630371,77.30192565917969,5 out of 5 Floors,Furnished,Bachelors/Family,1,,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 7,500",2 BHK Apartment for rent in Dwarka Sector 8 530 sqft,,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,South,"Garden/Park, Main Road",,
"₹ 14,000",3 BHK Builder Floor for rent in Mahavir Enclave Part 1 1100 sqft,,,1 out of 5 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,East,Main Road,1 Covered,
"₹ 90,000","4 BHK Builder Floor for rent in RWA Flats, Saket 2350 sqft",28.523357,77.215735,,,,,,,,,,
"₹ 52,000","1 BHK Builder Floor for rent in RWA Flats, Saket",28.523357,77.215735,,,,,,,,,,
"₹ 4,000",1 BHK Builder Floor for rent in Main Ghitorni,28.49812126159668,77.14320373535156,1 out of 1 Floor,Semi-Furnished,Bachelors,1,1,Immediately,East,"Main Road, Garden/Park, Pool",,
"₹ 9,500",2 BHK Builder Floor for rent in Laxmi Nagar 60 sqyrd,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 7,000",2 BHK Builder Floor for rent in Mundka 1000 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 4,000",Studio Apartment for rent in Rohini Sector 4,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 22,000",3 BHK Apartment for rent in Mayur Vihar 1 1300 sqft,28.608570098876953,77.30181884765625,1 out of 3 Floors,Semi-Furnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,
₹ 1 Lac,3 BHK Builder Floor for rent in Safdarjung Enclave 2000 sqft,28.564027786254883,77.1951904296875,1 out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,,Main Road,,
"₹ 31,000","3 BHK Apartment for rent in Sahara Apartments, Dwarka Sector 6 1900 sqft",28.5961528,77.0657734,,,,,,,,,,
"₹ 58,000","4 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1900 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 60,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1700 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 37,000",3 BHK House for rent in Preet Vihar 200 sqyrd,,,3 out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,North - East,Garden/Park,,
"₹ 21,000","1 BHK Apartment for rent in DDA Flats Sector D Pocket 6, Vasant Kunj Sector D",28.5265735632272,77.1494911318021,,,,,,,,,,
"₹ 20,500",1 BHK Apartment for rent in Vasant Kunj Sector D,28.526573181152344,77.14949035644531,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,North - East,Main Road,,
"₹ 12,000",1 BHK Builder Floor for rent in Dwarka Mor,28.61931610107422,77.03326416015625,1 out of 2 Floors,Furnished,Bachelors/Family,1,1,Immediately,South - East,Main Road,,
"₹ 14,000",2 BHK Builder Floor for rent in Alaknanda 50 sqyrd,,,4 out of 4 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 45,000",3 BHK Builder Floor for rent in Malviya Nagar 2000 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
₹ 1 Lac,4 BHK Apartment for rent in Vasant Kunj 2200 sqft,28.5267276763916,77.15332794189453,2 out of 3 Floors,Semi-Furnished,Bachelors,4,2,Immediately,North - West,,2 Covered,
"₹ 23,000","2 BHK Apartment for rent in Rajasthan Apartment, Aashirwaad Chowk, Dwarka 1300 sqft",28.602207,77.052099,,,,,,,,,,
"₹ 35,000","3 BHK Apartment for rent in Heritage Apartment, Dwarka 1800 sqft",28.5877114,77.0508747,,,,,,,,,,
"₹ 10,000",1 BHK House for rent in Mahipalpur,28.542421340942383,77.12199401855469,3 out of 5 Floors,Furnished,Bachelors/Family,1,,Immediately,South,,,
"₹ 25,000",1 BHK Apartment for rent in Defence Colony,28.572269439697266,77.23197174072266,1 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,,,
"₹ 20,000",1 BHK Apartment for rent in Defence Colony,28.572269439697266,77.23197174072266,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,Garden/Park,,
"₹ 10,000","2 BHK Builder Floor for rent in Nangal Raya, Janakpuri 750 sqft",28.611034393310547,77.11217498779297,2 out of 4 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North - West,"Garden/Park, Main Road",1 Open,
₹ 1.3 Lac,4 BHK Builder Floor for rent in Greater Kailash 1 500 sqyrd,,,1 out of 3 Floors,Unfurnished,Bachelors,5,5,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 30,000",3 BHK House for rent in Preet Vihar 200 sqyrd,,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - West,"Garden/Park, Main Road",1 Covered,
"₹ 33,000","3 BHK House for rent in Chitra Vihar, Swasthya Vihar 180 sqyrd",,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,Garden/Park,1 Covered,
"₹ 50,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector D 1800 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 14,000",1 BHK Builder Floor for rent in Lajpat Nagar 1,,,,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 40,000","4 BHK Apartment for rent in Shakti Apartment, Dwarka Sector 5 2200 sqft",28.5958899004868,77.060964761844,,,,,,,,,,
"₹ 15,000",1 BHK Apartment for rent in Dwarka Sector 7,28.583955764770508,77.07408142089844,Ground out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",2 Open,
"₹ 15,000","1 BHK Apartment for rent in Gulmohar Enclave, Gulmohar Park",28.558204650878906,77.21043395996094,2 out of 4 Floors,Furnished,Bachelors,1,1,Immediately,North - East,"Main Road, Garden/Park, Pool",,
₹ 1.5 Lac,3 BHK Builder Floor for rent in Hauz Khas 2600 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"2 Covered, 2 Open",
₹ 1 Lac,4 BHK Builder Floor for rent in Hauz Khas 2100 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,2 Covered,
"₹ 90,000","3 BHK Builder Floor for rent in Uday Park, South Extension 1500 sqft",,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,1 Covered,
₹ 1.2 Lac,"3 BHK Builder Floor for rent in RWA Flats, Saket 2320 sqft",28.523357,77.215735,,,,,,,,,,
"₹ 42,000",3 BHK Apartment for rent in Malviya Nagar 1300 sqft,28.53483009338379,77.20977783203125,1 out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,,,,
₹ 1.3 Lac,"3 BHK Builder Floor for rent in Nizamuddin East, Nizamuddin 1650 sqft",,,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,,2 Covered,
₹ 1.2 Lac,"3 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 2225 sqft",28.574502,77.229131,,,,,,,,,,
₹ 1.1 Lac,3 BHK Builder Floor for rent in Hauz Khas 2000 sqft,,,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,,,
"₹ 80,000",3 BHK Builder Floor for rent in Safdarjung Enclave 2000 sqft,,,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,,2 Covered,
"₹ 7,800",1 BHK Builder Floor for rent in Govindpuri Main,28.537752151489258,77.26180267333984,Ground out of 5 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 40,000",3 BHK Builder Floor for rent in Preet Vihar 145 sqyrd,,,2 out of 5 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Main Road,2 Covered,Same Premise
"₹ 8,250",2 BHK Builder Floor for rent in Uttam Nagar West 600 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,1 Covered,
"₹ 9,500",2 BHK Builder Floor for rent in Mayur Vihar 3 650 sqft,28.61469078063965,77.3330307006836,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,Garden/Park,,
"₹ 35,000",3 BHK Builder Floor for rent in Anand Vihar 1620 sqft,,,2 out of 4 Floors,Semi-Furnished,Family,3,2,Immediately,North - East,,"1 Covered, 1 Open",
"₹ 5,000","1 BHK Builder Floor for rent in Milap Nagar, Uttam Nagar",,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 50,000","2 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 1500 sqft",28.574502,77.229131,,,,,,,,,,
"₹ 8,000","1 BHK Builder Floor for rent in Dadri Road, Dabri",,,1 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 20,000","2 BHK Builder Floor for rent in Khirki extension, Malviya Nagar 900 sqft",28.53153419494629,77.21685028076172,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,,"Main Road, Garden/Park, Pool",,
