price,title,latitude,longitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
"₹ 42,000",3 BHK Builder Floor for rent in Safdarjung Enclave 1500 sqft,28.564027786254886,77.19450378417969,1 out of 3 Floors,Unfurnished,Bachelors,3,,Immediately,North - East,"Garden/Park, Pool, Main Road",,,₹,False,42000.0,588.92
"₹ 5,500","1 BHK House for rent in Dharampura, Najafgarh",28.60392951965332,77.00074768066406,1 out of 1 Floor,Unfurnished,Bachelors,1,2,Immediately,South -West,,,,₹,False,5500.0,77.12
"₹ 6,500",Studio Apartment for rent in Ghitorni,28.52286148071289,77.21453857421875,2 out of 2 Floors,Unfurnished,Bachelors/Family,1,2,Immediately,North - East,,,,₹,False,6500.0,91.14
"₹ 9,000","1 BHK House for rent in Humayunpur, Safdarjung Enclave",,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,East,Garden/Park,,,₹,False,9000.0,126.2
"₹ 65,000",3 BHK Builder Floor for rent in Safdarjung Enclave 1800 sqft,28.564027786254886,77.19450378417969,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,,,₹,False,65000.0,911.43
"₹ 10,000",2 BHK Builder Floor for rent in Chhattarpur 580 sqft,28.5070073,77.1754171,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,,From Mar '20,,,,,₹,False,10000.0,140.22
₹ 2.3 Lac,4 BHK Builder Floor for rent in Vasant Vihar 3600 sqft,28.56145668029785,77.16007232666016,2 out of 3 Floors,Unfurnished,Bachelors/Family,4,4,Immediately,North - West,Garden/Park,,,₹,True,2.3,3225.06
"₹ 60,000","4 BHK Builder Floor for rent in Pushpanjali, Anand Vihar 2286 sqft",28.654300689697266,77.30757904052734,1 out of 4 Floors,Semi-Furnished,Bachelors,3,1,Immediately,North - West,,,,₹,False,60000.0,841.32
"₹ 29,000","3 BHK Apartment for rent in DDA Flats Pocket 4, Mayur Vihar 1 1100 sqft",28.606105,77.2966181052436,,,,,,,,,,,₹,False,29000.0,406.64
₹ 1.3 Lac,3 BHK House for rent in Safdarjung Enclave 310 sqyrd,28.5656419,77.1934382,Ground out of 1 Floor,Furnished,Bachelors/Family,4,,Immediately,,,,,₹,True,1.3,1822.86
₹ 4.5 Lac,5 BHK Villa for rent in Shanti Niketan 3600 sqft,28.57315085,77.16446564146489,,Furnished,Bachelors/Family,6,4,Immediately,North - East,Main Road,"4 Covered, 1 Open",,₹,True,4.5,6309.9
"₹ 9,000","2 BHK Builder Floor for rent in Devli, Sangam Vihar 675 sqft",28.50472068786621,77.2330551147461,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,West,Main Road,1 Covered,,₹,False,9000.0,126.2
"₹ 55,000",3 BHK Builder Floor for rent in Sarvapriya Vihar 1600 sqft,28.542898178100586,77.2051010131836,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,55000.0,771.21
"₹ 45,000",2 BHK Builder Floor for rent in Hauz Khas 2700 sqft,28.55012130737305,77.19698333740234,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,45000.0,630.99
"₹ 3,000",1 BHK Apartment for rent in Rohini Sector 34,28.7162092,77.1170743,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,3000.0,42.07
"₹ 40,000","2 BHK Builder Floor for rent in Amar Colony, Lajpat Nagar 900 sqft",28.5615391,77.2431499,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,East,"Garden/Park, Main Road",,,₹,False,40000.0,560.88
"₹ 46,000",4 BHK House for rent in Janakpuri Block A3 325 sqyrd,28.6219272,77.0874757,3 out of 4 Floors,Semi-Furnished,Family,4,1,Immediately,North,Main Road,2 Open,Same Premise,₹,False,46000.0,645.01
"₹ 25,000",2 BHK House for rent in Janakpuri 200 sqyrd,28.6219272,77.0874757,2 out of 3 Floors,Semi-Furnished,Family,2,2,Immediately,East,Garden/Park,1 Open,Same Premise,₹,False,25000.0,350.55
"₹ 26,000","2 BHK Apartment for rent in Mount Everest Apartment, Dwarka Sector 9 1400 sqft",28.581882399999998,77.066296,,,,,,,,,,,₹,False,26000.0,364.57
"₹ 18,000",2 BHK House for rent in Tilak Nagar 950 sqft,27.6379803,95.667004,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,,₹,False,18000.0,252.4
"₹ 80,000",3 BHK Apartment for rent in Safdarjung Enclave 125 sqyrd,28.5656419,77.1934382,3 out of 3 Floors,Furnished,Bachelors/Family,3,,Immediately,,,,,₹,False,80000.0,1121.76
"₹ 70,000",3 BHK Builder Floor for rent in Safdarjung Enclave 1800 sqft,28.564027786254886,77.19450378417969,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Main Road,,,₹,False,70000.0,981.54
"₹ 70,000",3 BHK Builder Floor for rent in Green Park 1800 sqft,28.557674407958984,77.20368957519531,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,3,Immediately,North - East,Main Road,,,₹,False,70000.0,981.54
₹ 3 Lac,"4 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 2900 sqft",28.574502000000003,77.22913100000001,,,,,,,,,,,₹,True,,
₹ 1.3 Lac,4 BHK Builder Floor for rent in Greater Kailash 1 4500 sqft,31.8164399,75.2218363,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,5,3,Immediately,North - West,"Garden/Park, Main Road",3 Covered,,₹,True,1.3,1822.86
"₹ 6,000","1 BHK Builder Floor for rent in Vishwakarma Colony, Mehrauli Badarpur Road",,,3 out of 4 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,,₹,False,6000.0,84.13
"₹ 42,000",3 BHK Builder Floor for rent in New Rajendra Nagar 1400 sqft,28.63575565,77.18102391040927,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,East,"Garden/Park, Main Road",2 Open,,₹,False,42000.0,588.92
"₹ 14,000","2 BHK Builder Floor for rent in DLF Chattarpur Farms, Chhattarpur",28.487326,77.155952,,,,,,,,,,,₹,False,14000.0,196.31
"₹ 35,000","3 BHK Apartment for rent in New Swastik Apartment, Rohini Sector 9 1400 sqft",28.710452687206,77.1227263134963,,,,,,,,,,,₹,False,35000.0,490.77
"₹ 28,000","1 BHK Builder Floor for rent in Kailash hills, East Of Kailash",,,Ground out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,North,Main Road,1 Open,,₹,False,28000.0,392.62
"₹ 14,000",2 BHK Apartment for rent in Shastri Nagar 760 sqft,28.67008972167969,77.18177032470703,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,,₹,False,14000.0,196.31
"₹ 90,000",4 BHK Builder Floor for rent in Chittaranjan Park 464 sqyrd,28.49677848815918,77.22850799560547,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,South -West,Garden/Park,2 Open,,₹,False,90000.0,1261.98
₹ 6.2 Lac,"5 BHK Villa for rent in DLF Kings Court, Greater Kailash 2 7220 sqft",28.532190999999997,77.2405017,,,,,,,,,,,₹,True,6.2,8693.64
"₹ 12,000",2 BHK Apartment for rent in Dwarka Mor 700 sqft,28.61931610107422,77.03326416015625,3 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,12000.0,168.26
"₹ 12,000",2 BHK Builder Floor for rent in Govindpuri Main 550 sqft,28.537752151489254,77.26180267333984,1 out of 5 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,,,,₹,False,12000.0,168.26
"₹ 50,000","2 BHK Builder Floor for rent in RWA Flats, Saket 1100 sqft",28.523357,77.215735,,,,,,,,,,,₹,False,50000.0,701.1
"₹ 21,000","1 BHK Apartment for rent in Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj Sector D",28.529448,77.151492,,,,,,,,,,,₹,False,21000.0,294.46
"₹ 13,500","1 BHK Apartment for rent in Prateek Apartment, Paschim Vihar",28.6711739,77.10221109999999,,,,,,,,,,,₹,False,13500.0,189.3
"₹ 10,000","2 BHK Apartment for rent in Rajpur Khurd Extension, Rajpur 1200 sqft",,,Ground out of 2 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,10000.0,140.22
"₹ 80,000",3 BHK Builder Floor for rent in Green Park 1650 sqft,28.8085507,77.5510193,2 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - West,Garden/Park,"1 Covered, 1 Open",,₹,False,80000.0,1121.76
"₹ 25,000",1 BHK Builder Floor for rent in Greater Kailash 1,31.8164399,75.2218363,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,Garden/Park,1 Open,Same Premise,₹,False,25000.0,350.55
₹ 1.3 Lac,"3 BHK House for rent in Bengali Market, Mandi House 1500 sqft",,,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,South - East,,,,₹,True,1.3,1822.86
"₹ 20,000",2 BHK Apartment for rent in Paschim Vihar 1000 sqft,28.667724609375,77.09795379638672,1 out of 4 Floors,Semi-Furnished,Family,2,1,Immediately,East,Garden/Park,2 Open,,₹,False,20000.0,280.44
"₹ 40,000",3 BHK Builder Floor for rent in Paschim Vihar Block B5 1600 sqft,28.6695782,77.095956,3 out of 4 Floors,Semi-Furnished,Family,3,1,Immediately,North,Garden/Park,"1 Covered, 1 Open",Same Premise,₹,False,40000.0,560.88
"₹ 20,000",2 BHK Builder Floor for rent in Paschim Vihar 800 sqft,28.66878700256348,77.10253143310547,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,South,Garden/Park,1 Open,,₹,False,20000.0,280.44
₹ 2.1 Lac,4 BHK House for rent in New Friends Colony 500 sqyrd,77.27112579345703,28.56841278076172,Ground out of 2 Floors,Unfurnished,Bachelors,5,4,Immediately,North,Garden/Park,,,₹,True,2.1,2944.62
"₹ 15,000","1 BHK Apartment for rent in Golf Links Bungalow, New Friends Colony",28.596988,77.231679,,,,,,,,,,,₹,False,15000.0,210.33
"₹ 45,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1900 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,45000.0,630.99
₹ 1.5 Lac,4 BHK Builder Floor for rent in Greater Kailash 1,28.55557632446289,77.23369598388672,3 out of 3 Floors,Unfurnished,Bachelors,5,2,Immediately,East,"Garden/Park, Pool",,,₹,True,1.5,2103.3
"₹ 29,000",3 BHK Builder Floor for rent in Preet Vihar 165 sqyrd,28.6414409,77.2952594,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,,1 Open,,₹,False,29000.0,406.64
"₹ 18,000","1 BHK Builder Floor for rent in Mount Kailash, East Of Kailash",28.553136572511,77.246954,,,,,,,,,,,₹,False,18000.0,252.4
₹ 1.2 Lac,3 BHK Builder Floor for rent in Gulmohar Park 300 sqyrd,28.55706024169922,77.21258544921875,Ground out of 4 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - West,Garden/Park,,,₹,True,1.2,1682.64
₹ 1.8 Lac,3 BHK Apartment for rent in Connaught Place 2200 sqft,28.62891387939453,77.21528625488281,2 out of 8 Floors,Unfurnished,Bachelors,3,3,Immediately,East,,,,₹,True,1.8,2523.96
"₹ 75,000",3 BHK Builder Floor for rent in Jangpura 1650 sqft,28.582457050000002,77.2415000727384,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,75000.0,1051.65
"₹ 80,000",3 BHK Builder Floor for rent in Sarvodaya Enclave 2400 sqft,28.5374783,77.2020888,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,1 Covered,Same Premise,₹,False,80000.0,1121.76
"₹ 50,000",3 BHK Builder Floor for rent in Chittaranjan Park 1500 sqft,28.537872314453125,77.24923706054688,2 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,,,,,₹,False,50000.0,701.1
"₹ 70,000",3 BHK Builder Floor for rent in Hauz Khas 250 sqyrd,28.55012130737305,77.19698333740234,2 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North,Main Road,,,₹,False,70000.0,981.54
"₹ 9,000",1 BHK Apartment for rent in Laxmi Nagar,28.6305526,77.277575,3 out of 5 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,,1 Open,,₹,False,9000.0,126.2
"₹ 12,000","2 BHK Apartment for rent in DDA Pocket N, Dilshad Garden 726 sqft",28.685836570317896,77.3234176466797,,,,,,,,,,,₹,False,12000.0,168.26
"₹ 45,000",3 BHK Apartment for rent in Gautam Nagar,28.56239128112793,77.21314239501953,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,,,,,₹,False,45000.0,630.99
"₹ 15,500",2 BHK House for rent in Dwarka Sector 19 600 sqft,28.602684,77.0432335,Upper Basement out of 5 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,15500.0,217.34
"₹ 24,000","3 BHK Apartment for rent in Rajasthan Apartment, Aashirwaad Chowk, Dwarka 1600 sqft",28.602207,77.052099,,,,,,,,,,,₹,False,24000.0,336.53
"₹ 35,000","4 BHK Apartment for rent in Palm Green Apartment, Dwarka 2000 sqft",28.594746406698604,77.05165470024271,,,,,,,,,,,₹,False,35000.0,490.77
"₹ 55,000",3 BHK Builder Floor for rent in Sarvapriya Vihar 1800 sqft,28.5422362,77.2073492,1 out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,East,"Garden/Park, Main Road",,,₹,False,55000.0,771.21
"₹ 4,000",Studio Apartment for rent in Current location,28.58769798278809,77.06849670410156,3 out of 3 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,South -West,,,,₹,False,4000.0,56.09
"₹ 42,000",3 BHK Builder Floor for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,3 out of 3 Floors,Semi-Furnished,Bachelors,3,1,Immediately,,,,,₹,False,42000.0,588.92
"₹ 27,000","3 BHK Apartment for rent in New Adarsh apartment, Dwarka Sector 10 1700 sqft",28.5859917210102,77.05314133784991,,,,,,,,,,,₹,False,27000.0,378.59
"₹ 60,000","3 BHK Builder Floor for rent in Shivalik, Malviya Nagar 2400 sqft",28.5344181060791,77.20816040039062,1 out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,East,Main Road,,,₹,False,60000.0,841.32
"₹ 13,000",1 BHK Builder Floor for rent in Munirka,28.554886,77.1710841,4 out of 6 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North - East,,,,₹,False,13000.0,182.29
₹ 2.4 Lac,7 BHK House for rent in New Friends Colony,28.56841278076172,77.27112579345703,Ground out of 2 Floors,Semi-Furnished,Bachelors,7,4,Immediately,North - East,,,,₹,True,2.4,3365.28
"₹ 9,000","Studio Apartment for rent in Mahipalpur Village, Mahipalpur",28.54220199584961,77.12411499023438,3 out of 4 Floors,Unfurnished,Bachelors,1,,Immediately,North - East,Main Road,,,₹,False,9000.0,126.2
"₹ 60,000","3 BHK Builder Floor for rent in Old Rajendra Nagar, Rajinder Nagar",28.63959312438965,77.18600463867188,1 out of 4 Floors,Furnished,Bachelors/Family,3,3,Immediately,East,Main Road,,,₹,False,60000.0,841.32
₹ 1.9 Lac,5 BHK Villa for rent in Sainik Farm 6000 sqft,28.5008487701416,77.2053451538086,,Semi-Furnished,Bachelors,5,3,Immediately,East,Garden/Park,,,₹,True,1.9,2664.18
₹ 1.9 Lac,4 BHK Builder Floor for rent in Defence Colony 2587 sqft,28.571157455444336,77.23477935791016,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North,Garden/Park,2 Covered,,₹,True,1.9,2664.18
₹ 1.2 Lac,3 BHK Builder Floor for rent in Defence Colony 1610 sqft,28.572683334350586,77.22945404052734,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,2 Covered,,₹,True,1.2,1682.64
₹ 1.8 Lac,3 BHK Builder Floor for rent in Defence Colony 2070 sqft,28.572154998779297,77.2351303100586,,Furnished,Bachelors,3,1,Immediately,West,"Garden/Park, Main Road",2 Covered,,₹,True,1.8,2523.96
₹ 1.5 Lac,3 BHK Builder Floor for rent in Defence Colony 2070 sqft,28.572179794311523,77.22901916503906,3 out of 4 Floors,Furnished,Bachelors/Family,3,1,Immediately,East,Garden/Park,2 Covered,,₹,True,1.5,2103.3
"₹ 25,000",1 BHK House for rent in Chittaranjan Park,28.537872314453125,77.24923706054688,2 out of 2 Floors,Semi-Furnished,Bachelors,1,1,Immediately,West,Garden/Park,,,₹,False,25000.0,350.55
₹ 2.8 Lac,5 BHK House for rent in Sainik Farm 9000 sqft,28.50437355041504,77.20647430419922,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,6,2,Immediately,East,Garden/Park,,,₹,True,2.8,3926.16
"₹ 22,000",2 BHK House for rent in Lajpat Nagar 2 890 sqft,28.5706151,77.2361692,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,East,,1 Open,Same Premise,₹,False,22000.0,308.48
"₹ 25,000",2 BHK Builder Floor for rent in Anand Vihar 1600 sqft,28.641115,77.3125024,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,,,₹,False,25000.0,350.55
"₹ 25,000",3 BHK Builder Floor for rent in Vivek Vihar 1600 sqft,28.6691641,77.31226695421603,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,,Garden/Park,,,₹,False,25000.0,350.55
"₹ 28,000",2 BHK Apartment for rent in Anand Vihar 1100 sqft,28.641115,77.3125024,4 out of 5 Floors,Furnished,Bachelors/Family,2,3,Immediately,North - East,Garden/Park,1 Covered,,₹,False,28000.0,392.62
"₹ 80,000",3 BHK Builder Floor for rent in Sarvodaya Enclave 2250 sqft,28.5374783,77.2020888,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,80000.0,1121.76
"₹ 53,000",3 BHK Apartment for rent in Kalkaji 2000 sqft,28.543664932250977,77.25489807128906,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,,,₹,False,53000.0,743.17
"₹ 8,200",1 BHK Builder Floor for rent in Chhattarpur,28.495893478393555,77.18599700927734,2 out of 4 Floors,Semi-Furnished,Bachelors,1,1,Immediately,East,Main Road,,,₹,False,8200.0,114.98
"₹ 80,000",3 BHK Builder Floor for rent in Green Park 1500 sqft,28.8085507,77.5510193,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"1 Covered, 2 Open",,₹,False,80000.0,1121.76
"₹ 16,000","1 BHK Builder Floor for rent in Sant Nagar Near East of Kailash, East of Kailash",,,2 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,,Main Road,,Same Premise,₹,False,16000.0,224.35
"₹ 60,000",3 BHK Apartment for rent in Sarvapriya Vihar 1800 sqft,28.5422362,77.2073492,4 out of 6 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,1 Open,,₹,False,60000.0,841.32
"₹ 20,000","2 BHK Builder Floor for rent in Freedom Fighter Enclave, Saket 1100 sqft",28.511224545082303,77.2027270928168,,,,,,,,,,,₹,False,20000.0,280.44
"₹ 18,000",1 BHK House for rent in Punjabi Bagh,28.667436599731445,77.13742065429688,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,18000.0,252.4
"₹ 23,000","3 BHK Builder Floor for rent in Taimoor Nagar, New Friends Colony 1200 sqft",28.5724371,77.2660248,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - East,,3 Open,,₹,False,23000.0,322.51
"₹ 15,000","2 BHK Builder Floor for rent in Patel Nagar South, Patel Nagar 850 sqft",28.644386291503906,77.16594696044922,2 out of 4 Floors,Furnished,Bachelors,1,,Immediately,North - East,"Garden/Park, Main Road",1 Open,,₹,False,15000.0,210.33
"₹ 75,000",3 BHK Builder Floor for rent in New Rajendra Nagar 2000 sqft,28.63583374023437,77.1803207397461,2 out of 4 Floors,Semi-Furnished,Bachelors,3,3,Immediately,North - East,"Main Road, Garden/Park",,,₹,False,75000.0,1051.65
"₹ 29,000","3 BHK Apartment for rent in Happy Homes, Dwarka Sector 7 1650 sqft",28.582537092815798,77.0708091386072,,,,,,,,,,,₹,False,29000.0,406.64
"₹ 51,000",3 BHK Builder Floor for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,,,,,₹,False,51000.0,715.12
"₹ 50,000",2 BHK Builder Floor for rent in Hauz Khas 1800 sqft,28.55012130737305,77.19698333740234,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,"1 Covered, 1 Open",,₹,False,50000.0,701.1
"₹ 45,000","4 BHK House for rent in Kunj Vihar Apartment, Dwarka Sector 12 2400 sqft",28.593379,77.035474,,,,,,,,,,,₹,False,45000.0,630.99
₹ 1.3 Lac,4 BHK Builder Floor for rent in Greater Kailash 2,28.534725189208984,77.24182891845703,Ground out of 4 Floors,Furnished,Bachelors,5,2,Immediately,North - East,"Garden/Park, Main Road",,,₹,True,1.3,1822.86
"₹ 8,500","1 BHK Builder Floor for rent in Pochanpur Colony, Dwarka",,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,8500.0,119.19
"₹ 8,000","1 BHK Builder Floor for rent in Raja Puri, Matiala",28.60797119140625,77.05909729003906,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,,Immediately,North - East,Main Road,,,₹,False,8000.0,112.18
"₹ 14,000",2 BHK Apartment for rent in Current location,28.49895668029785,77.19602966308594,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,,Garden/Park,,,₹,False,14000.0,196.31
₹ 1.3 Lac,4 BHK Builder Floor for rent in East Of Kailash Block F 2700 sqft,28.557032200000002,77.24461392068525,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 2 Open",,₹,True,1.3,1822.86
