price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides
"₹ 35,000",3 BHK Apartment for rent in RTA office 1591 sqft,Furnished,Family,3,Immediately,,,2,5 out of 5 Floors,North,"Garden/Park, Main Road",2 Covered,
"₹ 9,500","2 BHK Service Apartment for rent in Bairamalguda, Karmanghat 1125 sqft",Unfurnished,Family,2,Immediately,,,2,4 out of 5 Floors,West,"Garden/Park, Main Road",1 Covered,
"₹ 7,000",2 BHK Villa for rent in Manneguda 1200 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,2,,West,"Garden/Park, Pool, Main Road",2 Covered,
"₹ 30,000",4 BHK Villa for rent in Madhapur 3500 sqft,Furnished,Bachelors,4,Immediately,,,4,,East,Garden/Park,,
"₹ 15,000","2 BHK Apartment for rent in Moosarambagh, NH 9 1150 sqft",Furnished,Family,2,Immediately,,,2,3 out of 4 Floors,South - East,"Garden/Park, Main Road",1 Covered,
"₹ 17,000","1 BHK House for rent in Srinagar Colony, Old Malakpet, NH 9",Furnished,Bachelors/Family,2,Immediately,,,1,,East,Garden/Park,,
"₹ 9,000","2 BHK House for rent in Mallampet, Outer Ring Road 1250 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 2 Floors,,,,
"₹ 12,500","2 BHK Apartment for rent in Sanjeeva Reddy Nagar, NH 9 1130 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.445480346679688,78.44397735595703,1,1 out of 6 Floors,East,"Garden/Park, Main Road",,
"₹ 15,000","2 BHK House for rent in Vanasthalipuram, NH 9 1250 sqft",Furnished,Bachelors/Family,2,Immediately,17.330989837646484,78.57025909423828,2,2 out of 3 Floors,North,Main Road,,
"₹ 11,000","2 BHK Builder Floor for rent in Hydershakote, Bandlaguda, Chevella Road 1350 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 3 Floors,,,,
"₹ 9,000",2 BHK Apartment for rent in Ram nagar 300 sqft,Unfurnished,Bachelors/Family,1,Immediately,17.41224479675293,78.50216674804688,,1 out of 4 Floors,North,Main Road,,
"₹ 14,000",2 BHK House for rent in Attapur 1450 sqft,Semi-Furnished,Bachelors,2,Immediately,17.368194580078125,78.43169403076172,2,2 out of 2 Floors,North,,,
"₹ 14,000","2 BHK Apartment for rent in Manikonda, Outer Ring Road 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.400739669799805,78.40858459472656,2,2 out of 5 Floors,,Main Road,1 Covered,
"₹ 11,000",2 BHK Apartment for rent in Balkampet,Semi-Furnished,Bachelors,2,Immediately,17.445369720458984,78.45032501220703,1,2 out of 6 Floors,East,Main Road,,
"₹ 30,000","2 BHK Apartment for rent in Happy Home Fortuna, Hyderaguda-Attapur 1162 sqft",,,,,17.356062,78.423235,,,,,,
"₹ 12,000","2 BHK House for rent in Kachiguda, NH 2 2 900 sqft",Semi-Furnished,Bachelors/Family,1,Immediately,,,1,,,,,
"₹ 45,000",3 BHK Apartment for rent in Hitech City 2200 sqft,Furnished,Bachelors/Family,3,Immediately,,,,8 out of 8 Floors,,,,
"₹ 7,500","1 BHK Apartment for rent in Sanath Nagar, NH 9",Semi-Furnished,Bachelors,1,Immediately,17.45594596862793,78.44197082519531,1,1 out of 3 Floors,East,"Main Road, Garden/Park",,
"₹ 12,000","3 BHK House for rent in Anandbagh, Secunderabad, Moula Ali Road 1500 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.45561408996582,78.54325103759766,1,Ground out of 3 Floors,,,,
"₹ 11,000","2 BHK Apartment for rent in Sanath Nagar, NH 9",Semi-Furnished,Bachelors,2,Immediately,17.45594596862793,78.44197082519531,1,Ground out of 5 Floors,East,Main Road,,
"₹ 40,000",3 BHK Villa for rent in Kompally 2800 sqft,Furnished,Bachelors/Family,4,Immediately,,,,,,,,
"₹ 7,000","1 BHK Apartment for rent in Ameerpet, NH 9",Semi-Furnished,Bachelors,1,Immediately,17.439186096191406,78.44463348388672,1,Ground out of 4 Floors,East,"Main Road, Garden/Park",,
"₹ 30,000",2 BHK Apartment for rent in Nanakram Guda 1250 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,1,14 out of 30 Floors,East,"Garden/Park, Pool, Main Road","1 Covered, 1 Open",
"₹ 13,000",2 BHK House for rent in Ameenpur 1250 sqft,Unfurnished,Bachelors/Family,2,From Mar '20,17.52589988708496,78.32382202148438,2,Ground out of 1 Floor,West,Main Road,,
"₹ 13,000",2 BHK House for rent in Bandlaguda Jagir 1050 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,,
"₹ 12,500","2 BHK Apartment for rent in Hyder Nagar, NH 9 1000 sqft",Unfurnished,Bachelors/Family,1,Immediately,17.496990203857422,78.38509368896484,2,4 out of 4 Floors,East,,,
"₹ 15,000","1 BHK Apartment for rent in Narsingi, Outer Ring Road",Semi-Furnished,Bachelors,1,Immediately,17.38604736328125,78.35657501220703,1,2 out of 5 Floors,East,"Garden/Park, Main Road",1 Covered,
"₹ 12,500","2 BHK House for rent in Alkapuri, LB Nagar, NH 9 1400 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,,,,
"₹ 13,000","2 BHK Builder Floor for rent in Bachupally, Outer Ring Road 1050 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 1 Floor,East,,,Same Premise
"₹ 22,918","4 BHK Apartment for rent in Shyamlal Building, Begumpet 1500 sqft",,,,,17.445384,78.46476,,,,,,
"₹ 20,000",2 BHK Apartment for rent in park avanu Gopanapalli 1200 sqft,Semi-Furnished,Bachelors/Family,2,From Mar '20,,,,2 out of 5 Floors,,,,
"₹ 21,500","2 BHK Apartment for rent in Vazhraa Pushpak, Nizampet 1205 sqft",,,,,17.514425,78.3864816,,,,,,
"₹ 9,000","2 BHK House for rent in Gandhi Nagar South Colony, Vanasthalipuram 1200 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,Ground out of 1 Floor,South,Main Road,2 Covered,
"₹ 18,000","2 BHK Builder Floor for rent in Gachibowli, Outer Ring Road 800 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,4 out of 5 Floors,,,,
"₹ 10,000","2 BHK House for rent in Hasthinapuram South, Hastinapuram 1450 sqft",Unfurnished,Bachelors/Family,1,Immediately,17.324419021606445,78.55677032470703,2,Ground out of 1 Floor,North,Main Road,,
"₹ 30,000",2 BHK Apartment for rent in Nanakram Guda 1275 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,1,11 out of 30 Floors,East,"Garden/Park, Pool, Main Road","1 Covered, 1 Open",
"₹ 12,000","1 BHK House for rent in Chitrapuri Colony, Manikonda, Outer Ring Road",,,,,17.41673666666667,78.37749166666667,,,,,,
"₹ 20,000",3 BHK Apartment for rent in Nizampet 1600 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,3,3 out of 5 Floors,,,1 Covered,
"₹ 12,000","1 BHK House for rent in Kukatpally Housing Board Colony, NH 9",Unfurnished,Bachelors/Family,1,From Feb '20,,,,Ground out of 1 Floor,,,,
"₹ 20,000",2 BHK Apartment for rent in Kondapur,Furnished,Bachelors/Family,2,Immediately,17.462682723999023,78.35317993164062,2,1 out of 4 Floors,North,,,
"₹ 30,000","3 BHK Apartment for rent in Chitrapuri Colony, Manikonda, Outer Ring Road 1670 sqft",,,,,17.41673666666667,78.37749166666667,,,,,,
"₹ 16,000",2 BHK Builder Floor for rent in Madhuranagar 1200 sqft,Semi-Furnished,Family,2,Immediately,,,3,2 out of 4 Floors,East,Main Road,1 Covered,
"₹ 45,000","3 BHK Apartment for rent in Kokapet, Outer Ring Road 2700 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,6 out of 12 Floors,,,,
"₹ 9,000","2 BHK Apartment for rent in Gandhamguda, Bairagiguda 1400 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.364944458007812,78.3805923461914,2,1 out of 1 Floor,East,Garden/Park,,
"₹ 9,000","2 BHK House for rent in Bapu Nagar, Lakdikapul 150 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 2 Floors,,,,
"₹ 7,000","1 BHK House for rent in Padma Colony, New Nallakunta",Semi-Furnished,Bachelors/Family,1,Immediately,,,1,2 out of 3 Floors,East,Garden/Park,,
"₹ 12,000","2 BHK Builder Floor for rent in Padma Colony, New Nallakunta 1000 sqft",Semi-Furnished,Family,2,Immediately,,,1,2 out of 5 Floors,North,Garden/Park,1 Covered,
"₹ 20,000","3 BHK Builder Floor for rent in Padma Colony, New Nallakunta 1600 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,2,3 out of 5 Floors,,,1 Covered,
"₹ 7,000",1 BHK Apartment for rent in Prashanth Nagar-Uppal,Unfurnished,Bachelors/Family,1,Immediately,,,1,1 out of 3 Floors,,,,
"₹ 40,000","3 BHK Apartment for rent in My Home Avatar, Narsingi, Outer Ring Road 1834 sqft",,,,,17.399043,78.355424,,,,,,
"₹ 60,000",3 BHK Villa for rent in Gopanapalli 3800 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.4583797454834,78.45382690429688,1,,North,Main Road,2 Covered,
"₹ 18,000","3 BHK Apartment for rent in Pasha Colony, Ibrahim Bagh 150 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 4 Floors,,,,
"₹ 30,000","2 BHK Apartment for rent in My Home Avatar, Narsingi, Outer Ring Road 1314 sqft",,,,,17.399043,78.355424,,,,,,
"₹ 18,000","2 BHK Builder Floor for rent in Arvind Nagar Colony, Toli Chowki 150 sqyrd",Semi-Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 2 Floors,,,,
"₹ 18,000","3 BHK Builder Floor for rent in Vidyanagar, Adikmet 1600 sqft",Semi-Furnished,Family,2,Immediately,17.406291961669922,78.49032592773438,1,2 out of 5 Floors,East,Main Road,1 Covered,
"₹ 52,000","3 BHK Apartment for rent in Srinagar Colony, Old Malakpet, NH 9 2011 sqft",Unfurnished,Bachelors,3,Immediately,17.374908447265625,78.5130386352539,2,4 out of 5 Floors,East,Garden/Park,,
"₹ 11,000",2 BHK House for rent in Ram nagar 1000 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.398256301879883,78.49009704589844,,2 out of 3 Floors,East,Main Road,1 Covered,
"₹ 9,000",2 BHK House for rent in Bhavanipuram Colony 1100 sqft,Unfurnished,Family,2,Immediately,,,,1 out of 1 Floor,North - East,,2 Covered,
"₹ 10,000",2 BHK House for rent in Gandhinagar 1350 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,,1 out of 2 Floors,,,,
"₹ 40,000",5 BHK House for rent in Moula Ali Road 2400 sqft,Unfurnished,Bachelors/Family,5,Immediately,,,,1 out of 3 Floors,,,,
"₹ 22,000","2 BHK Apartment for rent in Bachupally, Outer Ring Road 1210 sqft",Furnished,Bachelors/Family,2,Immediately,17.551816940307617,78.38607025146484,2,4 out of 6 Floors,,,,
"₹ 12,500","2 BHK Villa for rent in Beeramguda, Ramachandra Puram, NH 9 1350 sqft",Semi-Furnished,Family,2,Immediately,17.429807662963867,78.42669677734375,,,East,,"1 Covered, 1 Open",
"₹ 45,000","3 BHK Apartment for rent in Aditya Empress Towers, Shaikpet 2385 sqft",,,,,17.406372,78.404193,,,,,,
"₹ 12,000",2 BHK House for rent in Vidyuth Nagar 200 sqyrd,Semi-Furnished,Bachelors/Family,2,Immediately,,,,2 out of 2 Floors,,,,
"₹ 6,000",1 BHK Apartment for rent in Nagole,Unfurnished,Bachelors/Family,1,Immediately,,,,2 out of 3 Floors,,,,
"₹ 44,000","3 BHK Apartment for rent in Aditya Empress Towers, Shaikpet 1990 sqft",,,,,17.406372,78.404193,,,,,,
"₹ 14,500",2 BHK Apartment for rent in Asif Nagar 1000 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,3,4 out of 5 Floors,,Garden/Park,,
"₹ 7,500",2 BHK Apartment for rent in Dammaiguda 1100 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,2 out of 3 Floors,,,,
"₹ 60,000","3 BHK Apartment for rent in Prestige Ivy League, Phase 2, Hitech City 2051 sqft",,,,,17.458604,78.368989,,,,,,
"₹ 25,000","2 BHK Apartment for rent in Stand Alone Apartment, Kondapur 1250 sqft",,,,,,,,,,,,
"₹ 5,000","2 BHK House for rent in Vidyanagar, Adikmet 250 sqft",Unfurnished,Bachelors/Family,1,Immediately,17.407947540283203,78.51384735107422,2,2 out of 3 Floors,North - East,Main Road,,
"₹ 18,000","3 BHK Apartment for rent in Narsingi, Outer Ring Road 1430 sqft",Unfurnished,Bachelors,2,Immediately,17.39021873474121,78.39976501464844,1,4 out of 4 Floors,East,"Garden/Park, Main Road",,
"₹ 21,000","3 BHK Apartment for rent in Pragathi Nagar, Kukatpally",Unfurnished,Bachelors,2,From Feb '20,17.51755714416504,78.3985595703125,1,4 out of 4 Floors,East,Garden/Park,,
"₹ 16,000","2 BHK Apartment for rent in Manikonda, Outer Ring Road 1100 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,3 out of 4 Floors,North - East,Main Road,,
"₹ 30,000","2 BHK Apartment for rent in Gachibowli, Outer Ring Road 1250 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,15 out of 30 Floors,East,"Garden/Park, Pool, Main Road","1 Covered, 1 Open",
"₹ 9,500","1 BHK Apartment for rent in Chitrapuri Colony, Manikonda, Outer Ring Road",,,,,17.41673666666667,78.37749166666667,,,,,,
"₹ 7,000","1 BHK House for rent in Champapet, Koti",Unfurnished,Bachelors/Family,1,Immediately,17.382871627807617,78.48974609375,1,Ground out of 2 Floors,North,,,
"₹ 9,000","2 BHK House for rent in CRF Colony, Balanagar 200 sqft",Unfurnished,Bachelors,2,Immediately,17.47542381286621,78.44730377197266,1,Ground out of 3 Floors,North - West,Main Road,,
"₹ 12,000","2 BHK Builder Floor for rent in Kavadiguda, NH 7 950 sqft",Semi-Furnished,Family,2,Immediately,,,1,2 out of 5 Floors,North,Main Road,1 Covered,
"₹ 30,000","2 BHK Apartment for rent in Yella Reddy Guda, NH 9 1100 sqft",Unfurnished,Bachelors,2,Immediately,,,3,5 out of 5 Floors,East,"Garden/Park, Main Road",,
"₹ 18,000","3 BHK Apartment for rent in Tellapur, Outer Ring Road",Semi-Furnished,Bachelors/Family,3,Immediately,17.46061897277832,78.27516174316406,2,3 out of 15 Floors,,,,
"₹ 10,000",1 BHK Builder Floor for rent in Toli Chowki,Semi-Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 2 Floors,,,,
"₹ 14,000",2 BHK Builder Floor for rent in Toli Chowki 1000 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,,
"₹ 23,000","2 BHK House for rent in Gagan Mahal, Himayath Nagar, NH 7 1190 sqft",Unfurnished,Family,2,Immediately,,,,Ground out of 3 Floors,,,,
"₹ 10,000","2 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 925 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,2 out of 3 Floors,North - East,Main Road,"1 Covered, 1 Open",
"₹ 55,000","3 BHK House for rent in Aparna Green, Gachibowli, Outer Ring Road 3300 sqft",,,,,17.4196647,78.3537616,,,,,,
"₹ 6,000","2 BHK House for rent in Bala Sai Nest, Sayeedabad 124 sqyrd",,,,,,,,,,,,
"₹ 21,000",3 BHK Apartment for rent in Attapur 1600 sqft,Unfurnished,Bachelors,2,Immediately,17.37082290649414,78.4199447631836,1,2 out of 5 Floors,,Main Road,,
"₹ 13,000","2 BHK Builder Floor for rent in Vidyanagar, Adikmet 1000 sqft",Semi-Furnished,Family,2,Immediately,,,1,3 out of 5 Floors,North,"Garden/Park, Main Road",1 Covered,
"₹ 45,000","3 BHK Apartment for rent in Aditya Empress Towers, Shaikpet 2100 sqft",,,,,17.406372,78.404193,,,,,,
"₹ 12,000",2 BHK House for rent in Osman Nagar 180 sqyrd,Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 1 Floor,,,,
₹ 1.5 Lac,"4 BHK Villa for rent in Aparna Elixir, Manikonda, Outer Ring Road 4700 sqft",,,,,,,,,,,,
"₹ 40,000",3 BHK Apartment for rent in Kondapur 2000 sqft,Unfurnished,Bachelors/Family,3,Immediately,17.467227935791016,78.3655014038086,2,4 out of 4 Floors,,Main Road,1 Covered,
"₹ 30,000","2 BHK Apartment for rent in Gachibowli, Outer Ring Road 1250 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,11 out of 30 Floors,East,"Garden/Park, Pool, Main Road","1 Covered, 1 Open",
"₹ 35,000","2 BHK Apartment for rent in Kakatiya Hills, Nizampet 1200 sqft",Furnished,Bachelors,2,Immediately,17.45631217956543,78.37528991699219,,,East,Main Road,,
"₹ 13,000","2 BHK Apartment for rent in Upparpally, Hyderabad Expressway 1200 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.35848045349121,78.41730499267578,2,2 out of 5 Floors,,,,
"₹ 12,500",2 BHK Apartment for rent in Chanda Nagar 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,3 out of 3 Floors,,,,
"₹ 38,000","3 BHK Apartment for rent in Gachibowli, Outer Ring Road 1520 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,1,22 out of 30 Floors,East,"Garden/Park, Pool, Main Road","2 Covered, 2 Open",
"₹ 17,500",2 BHK House for rent in Mehdipatnam 140 sqyrd,Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 3 Floors,,,,
"₹ 10,000",2 BHK Apartment for rent in New Vidya Nagar 1100 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,1 Covered,
"₹ 45,000","3 BHK Apartment for rent in Manikonda, Outer Ring Road 2600 sqft",Furnished,Bachelors/Family,3,Immediately,,,1,4 out of 6 Floors,West,"Garden/Park, Main Road",2 Covered,
"₹ 21,000","3 BHK Apartment for rent in Kukatpally Housing Board Colony, NH 9 1550 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.487815856933594,78.37942504882812,,4 out of 5 Floors,East,,1 Covered,
"₹ 25,000",3 BHK House for rent in Tarnaka 2100 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.429773330688477,78.53114318847656,,Ground out of 1 Floor,East,Main Road,"1 Covered, 1 Open",
"₹ 7,000",1 BHK House for rent in Dr A.S. Rao Nagar,Semi-Furnished,Bachelors/Family,1,Immediately,,,,2 out of 2 Floors,,,,
"₹ 12,000",2 BHK House for rent in Masab Tank 400 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,2 out of 2 Floors,,,,Same Premise
"₹ 5,500",2 BHK Apartment for rent in Nawab Sahab Kunta 900 sqft,Unfurnished,Bachelors/Family,1,Immediately,,,,Ground out of 1 Floor,,,,
"₹ 14,000","2 BHK House for rent in Secunderabad, Rashtrapati ROAd 1600 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 2 Floors,,,,
"₹ 16,500","3 BHK House for rent in Himayath Nagar, NH 7 1800 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.4100284576416,78.48175811767578,,2 out of 3 Floors,West,Main Road,1 Open,
"₹ 40,000",3 BHK Apartment for rent in Shaikpet 1990 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,,17 out of 22 Floors,,,,
"₹ 30,000",3 BHK House for rent in Alwal 2000 sqft,Unfurnished,Bachelors/Family,3,From Mar '20,,,,Ground out of 2 Floors,,,,
"₹ 8,000",2 BHK House for rent in Thumukunta 900 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,1,4 out of 5 Floors,,,,
"₹ 10,000","2 BHK House for rent in BHEL Employees Co-operative Housing Society, Jeedimetla, NH 7 1086 sqft",,Bachelors/Family,2,Immediately,17.51799964904785,78.46983337402344,,Ground,,,,
"₹ 14,000","3 BHK Villa for rent in Praneeth Pranav County, Beeramguda, Ramachandra Puram, NH 9 2000 sqft",,,,,17.5343,78.287063,,,,,,
"₹ 42,000","3 BHK Apartment for rent in Aparna Serene Park, Kondapur 1615 sqft",,,,,17.4640338,78.337495,,,,,,
"₹ 22,000",2 BHK Builder Floor for rent in Kondapur 1420 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.462682723999023,78.35317993164062,2,2 out of 5 Floors,West,Main Road,,
"₹ 16,500","2 BHK Apartment for rent in Salar Jung Colony, Toli Chowki 1250 sqft",Unfurnished,Bachelors,3,Immediately,17.395023345947266,78.42181396484375,2,3 out of 4 Floors,North - East,,,
"₹ 13,000",2 BHK House for rent in Bandlaguda Jagir 1050 sqft,Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 3 Floors,,,,
"₹ 10,000",2 BHK Apartment for rent in Toli Chowki 600 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 1 Floor,,,,
"₹ 9,000",1 BHK House for rent in Madhura Nagar-Nizampet,Unfurnished,Bachelors/Family,1,Immediately,,,,1 out of 2 Floors,North - West,,,
"₹ 40,000",2 BHK Apartment for rent in Vijaynagar Colony 1100 sqft,Furnished,Bachelors,2,Immediately,17.373085021972656,78.49951934814453,2,4 out of 5 Floors,East,Main Road,,
"₹ 8,600","1 BHK Apartment for rent in Yousufguda, NH 9",Semi-Furnished,Bachelors,1,Immediately,17.43506622314453,78.42970275878906,1,2 out of 4 Floors,East,"Garden/Park, Main Road",,
"₹ 32,000",3 BHK Apartment for rent in Current location,Unfurnished,Bachelors/Family,3,Immediately,17.4473934173584,78.39799499511719,3,3 out of 4 Floors,West,,,
"₹ 18,500","2 BHK House for rent in Matrusri Nagar, Miyapur, NH 9 1280 sqft",Semi-Furnished,Family,2,Immediately,17.493621826171875,78.36717987060547,2,1 out of 4 Floors,North,"Garden/Park, Main Road",2 Covered,
"₹ 15,500","2 BHK House for rent in Nallagandla, Serilingampally 1200 sqft",Semi-Furnished,Family,2,Immediately,,,,Ground out of 2 Floors,East,Main Road,,
"₹ 90,000","6 BHK Villa for rent in Legend Chimes, Kokapet, Outer Ring Road 4200 sqft",,,,,17.390492,78.332398,,,,,,
"₹ 8,000",2 BHK Apartment for rent in Medipally 1080 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.41163444519043,78.60115051269531,1,1 out of 5 Floors,East,"Garden/Park, Main Road","3 Covered, 1 Open",
"₹ 8,000","2 BHK House for rent in Beeramguda, Ramachandra Puram, NH 9 1000 sqft",Semi-Furnished,Family,2,Immediately,,,,1 out of 2 Floors,West,,,
"₹ 9,000","2 BHK House for rent in Kistareddypet, Outer Ring Road 1250 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.542205810546875,78.29562377929688,,Ground out of 1 Floor,,,,
"₹ 12,000","3 BHK House for rent in Anandbagh, Secunderabad, Moula Ali Road 1400 sqft",Semi-Furnished,Bachelors,2,Immediately,,,1,Ground out of 4 Floors,,Main Road,,
"₹ 5,000",2 BHK House for rent in Nagaram 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,16.004962921142578,80.72549438476562,,Ground out of 1 Floor,,,,
